127-4161|1037, 1267, 1032|2832, 3674, 582, 1238, 1540, 732, 47, 794, 795, 1550
128-256|725|1094, 22, 336, 14, 1551, 49, 517, 721, 1236, 735
129-615|673|673, 1300, 342, 1553, 659, 920, 905, 1338, 618, 1552
130-948|903, 266|903, 342, 917, 266, 15, 897, 634, 367, 354, 180
131-385|94, 419|94, 79, 543, 544, 482, 163, 1577, 542, 32, 50
132-3564|107, 1557, 1564, 1099, 498, 1566|498, 1557, 1099, 47, 94, 1566, 1564, 2161, 634, 2170
133-1914|835, 2801|835, 2617, 620, 910, 344, 1199, 207, 2608, 737, 836
134-1255|1547, 1347|1389, 2114, 1109, 863, 961, 228, 1569, 354, 1347, 1307
135-938|915|915, 634, 737, 565, 2189, 299, 1045, 1293, 712, 903
136-1421|1582, 645, 939|939, 6, 5, 14, 50, 645, 47, 3692, 51, 2771
137-1188|93|93, 254, 881, 64, 388, 246, 49, 45, 794, 1157
138-396|29, 337, 313|618, 1434, 932, 638, 1590, 409, 1589, 144, 29, 595
139-4302|3642, 1352, 3643|3643, 3642, 107, 337, 224, 13, 905, 903, 1591, 1110
140-448|49, 1050, 1382, 79, 388|49, 79, 47, 59, 114, 247, 1382, 388, 180, 38
141-1193|1595|141, 167, 14, 369, 1597, 728, 402, 1595, 198, 1596
142-4054|282, 620, 2621, 2607, 1942, 1157|620, 2663, 2840, 354, 654, 39, 1597, 242, 1394, 206
143-4352|8, 685|1259, 1354, 615, 666, 8, 254, 390, 377, 124, 1353
144-1147|774, 206|863, 228, 206, 39, 50, 1266, 1049, 181, 774, 223
145-1023|72, 1406, 98, 221|40, 98, 41, 183, 553, 554, 3620, 172, 583, 21
146-1546|1283|1283, 1280, 1281, 396, 2107, 1282, 2108, 117, 1284, 1053
147-1517|208|208, 1389, 2114, 796, 52, 1697, 1694, 795, 254, 671
148-1704|112, 14|14, 645, 673, 113, 514, 676, 1060, 1100, 2653, 870
149-1777|29, 85|1094, 1471, 1079, 1386, 98, 1385, 302, 1603, 891, 219
150-804|45|1435, 833, 1370, 32, 806, 68, 1026, 920, 402, 1079
151-3508|1613, 1604, 85, 649, 402, 35, 103|1015, 45, 35, 402, 156, 252, 1605, 1337, 13, 1604
152-2028|1606, 466, 1610, 1608, 1029|1608, 1606, 1610, 1425, 466, 1029, 1630, 253, 228, 1613
153-435|2151, 47, 68|206, 654, 1629, 1077, 64, 47, 45, 49, 253, 94
154-3457|107, 1606, 253, 1608, 1425|103, 85, 45, 1606, 1608, 298, 1425, 800, 342, 253
155-525|107, 1631, 1090, 47, 49|1631, 49, 47, 1090, 542, 1698, 497, 620, 14, 1632
156-1344|1649, 135, 47|47, 135, 2688, 876, 1125, 1640, 1645, 791, 1637, 1641
157-66|123, 311, 20, 366, 278, 21, 64, 127, 124, 22|22, 21, 64, 20, 127, 123, 0, 2809, 311, 396
158-2044|6|6, 1647, 977, 14, 963, 404, 47, 361, 49, 60
159-2094|193, 1717, 177|1762, 858, 1763, 177, 85, 228, 1453, 1764, 50, 577
160-1607|188, 189|5, 48, 206, 986, 31, 144, 188, 29, 135, 79
161-1285|335|254, 1425, 124, 748, 45, 1354, 546, 1117, 1259, 26
162-222|85, 726, 14, 361|717, 1137, 645, 85, 361, 704, 1161, 254, 14, 45
163-1921|341, 154, 1665, 40, 344|1665, 835, 2, 644, 50, 195, 1664, 1663, 308, 6
164-1384|485, 206, 1666, 105, 1236|1666, 1183, 206, 582, 570, 1236, 571, 1145, 732, 1060
165-3566|128|764, 1667, 706, 1671, 567, 3692, 1670, 189, 717, 1669
166-829|803|112, 803, 354, 806, 782, 802, 353, 517, 153, 779
167-3875|239, 249, 14, 1678, 936|2579, 409, 644, 1678, 645, 1677, 1145, 305, 130, 111
168-156|171, 94, 41, 206, 1706|206, 397, 5, 1698, 542, 49, 48, 79, 572, 3691
169-1216|1714, 1081, 1713, 1466|1092, 1081, 1096, 1711, 1466, 1080, 47, 1461, 282, 952
170-1097|715, 852, 39, 206, 645, 1715, 1252, 5|1715, 206, 39, 5, 1067, 645, 863, 715, 305, 952
171-868|400, 1621, 47|47, 371, 50, 1720, 1719, 2, 45, 6, 1717, 49
172-168|6, 5|5, 6, 14, 898, 645, 707, 231, 618, 13, 189
173-471|546|546, 126, 45, 49, 47, 371, 542, 511, 102, 831
174-2369|142, 342|342, 142, 631, 1111, 1455, 776, 266, 815, 24, 1275
175-2378|1755, 1751, 1347|1751, 1347, 1761, 2682, 768, 1752, 1750, 1755, 1754, 2200
176-2343|239, 659|659, 239, 342, 1111, 631, 142, 776, 266, 815, 24
177-2182|1111, 1757|1111, 342, 631, 142, 1455, 776, 266, 815, 24, 1275
178-2362|1755, 1761|1347, 1751, 14, 768, 2682, 1761, 593, 251, 507, 926
179-3319|810, 582|582, 189, 319, 2150, 806, 805, 832, 239, 32, 469
180-3819|1590, 976|968, 2545, 2544, 1764, 1453, 63, 1445, 1762, 1766, 1765
181-890|50, 228, 713, 879, 887, 1426|228, 879, 50, 1300, 887, 895, 342, 673, 242, 905
182-2412|354, 1099, 237|237, 1099, 49, 2224, 354, 1769, 1129, 1077, 47, 1777
183-895|659, 1787|342, 702, 325, 582, 498, 1786, 1785, 732, 1787, 1037
184-4352|1790|52, 1790, 713, 1265, 113, 1540, 1797, 8, 773, 373
185-2394|107, 595, 869, 1791, 2296, 455, 843, 1036, 47|35, 595, 596, 1036, 49, 107, 1773, 843, 130, 687
186-1891|246|1434, 246, 47, 1590, 1394, 35, 298, 1796, 49, 794
187-651|52, 308|52, 696, 697, 695, 92, 2680, 787, 14, 370, 1797
188-2059|764, 1267, 567, 1800, 1801, 1667, 706|706, 567, 764, 1667, 1800, 1267, 1801, 1671, 65, 325
189-2425|239, 446, 1789, 1210|1789, 659, 1210, 446, 57, 342, 582, 498, 1786, 905
190-135|62, 1762, 638, 409|62, 6, 2104, 3658, 357, 215, 2, 1691, 63, 122
191-161|1803, 781, 217, 240, 241, 13, 54|13, 240, 49, 241, 1028, 14, 5, 117, 6, 47
192-551|206|206, 47, 645, 45, 397, 5, 14, 50, 1805, 163
193-4159|1558|649, 746, 863, 103, 891, 1558, 498, 446, 298, 1099
194-29|141, 79, 1808, 42|1808, 68, 79, 72, 74, 1813, 26, 67, 76, 1807
195-3532|141|68, 1602, 298, 103, 1346, 1016, 1817, 141, 1816, 1426
196-2459|1821, 1207, 1820|1822, 52, 1240, 1819, 1821, 1820, 1426, 1207, 208, 1376
197-1968|52|1240, 1822, 52, 1819, 1820, 1426, 208, 1821, 47, 68
198-4353|117, 306, 971, 84, 64|306, 117, 1060, 1830, 1829, 171, 1828, 1831, 470, 6
199-4353|214, 971, 405, 84, 64|45, 6, 306, 126, 1832, 501, 2, 171, 599, 15
200-245|120, 88, 140|1675, 2577, 117, 396, 140, 1833, 120, 107, 1834, 1294
201-1561|1833, 550, 1298, 1294|1833, 107, 1297, 1296, 1299, 1298, 1293, 1294, 1307, 1834
202-4354|1434, 1590, 836, 2634|35, 1836, 1838, 970, 207, 1839, 1840, 574, 389, 298
203-1989|45, 342, 35, 654, 2382, 68|35, 253, 654, 68, 1836, 970, 1841, 353, 206, 298
204-2488|1448, 1845|858, 1435, 1434, 177, 1448, 1453, 1845, 1433, 596, 1844
205-3599|1450, 113|858, 2213, 1453, 1434, 753, 1198, 113, 1129, 1847, 455
206-758|378, 1808, 582|582, 1808, 189, 732, 239, 94, 484, 721, 378, 482
207-17|14, 49|59, 45, 38, 1196, 49, 47, 17, 163, 629, 14
208-2486|1344|1435, 1434, 1845, 1453, 1844, 1344, 1766, 299, 49, 631
209-2055|64, 596, 29, 858, 335, 64, 250, 64|858, 60, 2593, 1659, 6, 64, 1852, 177, 12, 502
210-341|50, 51, 493|50, 51, 493, 794, 623, 175, 1271, 1853, 500, 499
211-234|377, 378, 254, 1854|254, 377, 153, 1854, 26, 1353, 379, 65, 380, 49
212-3889|1828, 1129, 1855, 149|149, 208, 1888, 2599, 2600, 1330, 745, 768, 65, 1147
213-1773|254|254, 808, 124, 313, 469, 1009, 388, 1797, 1354, 1239
214-3122|669|965, 2777, 669, 2692, 254, 369, 1357, 42, 124, 388
215-2983|732, 582, 1862, 470|965, 1094, 553, 1923, 582, 1676, 583, 1667, 1862, 171
216-1461|1554, 666, 556, 32, 365, 1043, 632|1183, 470, 582, 2601, 576, 35, 188, 2, 49, 122
217-1601|48, 1667|1870, 986, 48, 1656, 1037, 1787, 1956, 1148, 1955, 1332
218-2398|1077, 219, 114, 1769, 47, 49|47, 49, 1077, 114, 1769, 35, 219, 45, 1798, 2671
219-404|963, 1878, 404|963, 404, 645, 1870, 1878, 6, 40, 479, 66, 295
220-4160|654, 1881, 1447|466, 449, 2061, 338, 1796, 1590, 1882, 1880, 1879, 339
221-3329|1884, 1650, 1173|1650, 756, 1173, 13, 1060, 14, 247, 47, 1576, 240
222-3880|153, 11|2594, 1434, 1060, 206, 49, 2593, 14, 397, 13, 1453
223-1421|1892, 6, 939, 5|5, 6, 1891, 245, 939, 85, 13, 39, 14, 3692
224-3574|935, 60, 68, 1897, 91|60, 1610, 935, 1897, 1029, 106, 2577, 389, 124, 26
225-3837|1939, 94|254, 512, 808, 35, 206, 2676, 47, 184, 389, 1423
226-694|638, 3610, 3609|713, 213, 357, 62, 117, 149, 638, 3610, 712, 2
227-61|60, 29, 1898, 372|60, 47, 29, 372, 49, 1898, 59, 79, 42, 692
228-3876|1930, 436, 46|512, 638, 645, 1077, 39, 1386, 707, 1097, 1899, 939
229-2082|206, 5|254, 206, 5, 62, 78, 397, 40, 638, 93, 1050
230-3530|1270|208, 2128, 239, 1270, 913, 112, 1420, 1052, 198, 103
231-1467|794, 1196, 38, 47|59, 1196, 38, 47, 45, 50, 794, 49, 163, 26
232-156|711, 206, 40, 397, 5|206, 5, 397, 572, 163, 48, 645, 41, 1901, 3691
233-2582|1909|1909, 3305, 3304, 3264, 3263, 3262, 3261, 3260, 3259, 3258
234-65|122, 600, 2513, 54|206, 39, 122, 117, 1032, 121, 1039, 1910, 1911, 1060
235-1402|939|546, 206, 939, 49, 1060, 117, 47, 306, 1183, 522
236-4352|685, 713, 1914|1912, 1129, 347, 1093, 60, 79, 553, 163, 48, 547
237-1644|370|179, 1448, 1915, 47, 596, 1645, 791, 370, 1646, 170
238-1778|707, 1472, 1917|1916, 14, 1917, 707, 717, 264, 5, 6, 906, 85
239-347|14|727, 14, 247, 32, 634, 266, 85, 510, 728, 509
240-1560|889, 6, 5|94, 119, 645, 191, 342, 545, 1275, 1920, 1919, 64
241-640|50, 85, 39, 103|39, 85, 103, 5, 645, 1921, 519, 970, 354, 1046
242-2821|1933|965, 1923, 1932, 1933, 1356, 2172, 2179, 2174, 2173, 2175
243-116|342, 1629|1060, 39, 45, 64, 1629, 469, 14, 26, 93, 517
244-3822|736|736, 815, 1293, 2577, 281, 171, 342, 1110, 106, 1588
245-3312|1940, 1942, 654, 1938|1938, 179, 1939, 1942, 1941, 1940, 654, 798, 1943, 1432
246-3311|1940, 1941, 179, 1938|1938, 179, 1939, 1943, 798, 1942, 1941, 1940, 654, 1432
247-3310|179, 1938|1938, 179, 1939, 1943, 798, 654, 1942, 1941, 1940, 1432
248-3267|32, 32, 824, 824, 1934, 1936, 1935|1935, 1934, 824, 32, 965, 1933, 1923, 1936, 813, 1356
249-4160|2061, 466, 449|466, 449, 2061, 49, 47, 45, 126, 371, 14, 356
250-2933|965|965, 1923, 1356, 1932, 2172, 1933, 2179, 2174, 2173, 2175
251-1625|590|1345, 582, 117, 1676, 1090, 6, 551, 1228, 457, 31
252-1531|335|1259, 189, 254, 250, 26, 666, 42, 10, 12, 1354
253-781|713, 1799|3609, 198, 746, 749, 6, 1326, 78, 1945, 42, 469
254-1498|319, 582, 189|189, 582, 319, 2213, 412, 1367, 2124, 2349, 2348, 464
255-751|240|240, 254, 1094, 163, 1949, 1808, 668, 13, 306, 117
256-1790|1957, 1956|2568, 191, 1864, 2569, 84, 1499, 1487, 220, 1601, 64
257-2473|3500, 35, 3622|35, 2676, 880, 1836, 1840, 298, 1038, 970, 181, 1053
258-3448|2056, 2057, 1971, 2029|1970, 2029, 1983, 1971, 2057, 2056, 1976, 1620, 1988, 367
259-3430|1971, 2012|654, 1971, 2008, 818, 2006, 2010, 1970, 899, 1221, 1431
260-3370|1969, 1970|1970, 1969, 1983, 1976, 1620, 2029, 1988, 367, 1971, 32
261-661|85, 32, 1988|1970, 1983, 402, 103, 1079, 1976, 1891, 1620, 245, 1471
262-3787|98|1808, 668, 163, 466, 98, 490, 892, 14, 52, 501
263-837|32, 237|806, 837, 838, 237, 65, 1597, 6, 418, 45, 207
264-3427|179|1970, 1983, 179, 256, 32, 1620, 85, 353, 21, 156
265-3357|1864|1864, 191, 64, 2568, 192, 2569, 1966, 2158, 40, 2572
266-1434|107|462, 1182, 1094, 14, 1060, 140, 5, 409, 247, 47
267-1416|2077, 14|1094, 247, 1087, 14, 49, 2078, 1145, 94, 47, 1060
268-169|369|254, 1259, 369, 26, 390, 1425, 189, 45, 124, 10
269-1629|154|768, 1347, 364, 1147, 769, 1752, 1751, 149, 770, 154
270-1517|794, 198, 1420, 1697|1389, 2114, 796, 198, 436, 1697, 52, 8, 12, 112
271-3476|2080|2080, 2079, 2082, 2081, 2084, 198, 167, 1041, 1420, 833
272-3474|2082, 2080|2080, 2079, 2082, 2081, 2084, 198, 167, 1041, 1420, 833
273-3474|2082, 2080|2080, 2079, 2082, 2081, 2084, 198, 167, 1041, 1420, 833
274-234|469, 2083, 42|469, 2083, 254, 471, 1353, 379, 153, 377, 380, 65
275-2803|248, 1710, 1747|1923, 965, 254, 666, 26, 1362, 1247, 556, 533, 1259
276-3476|198, 2080|2080, 2082, 2081, 2079, 2084, 198, 167, 1420, 1041, 833
277-269|6, 5|5, 6, 181, 49, 64, 21, 20, 47, 111, 480
278-2406|595, 35|595, 35, 596, 1077, 47, 49, 1597, 843, 418, 126
279-276|106, 62, 107, 410, 2, 4, 122, 408, 523, 188, 477, 49|49, 47, 408, 188, 2, 122, 246, 62, 63, 477
280-1381|208, 2469|48, 49, 1137, 596, 372, 47, 542, 2085, 2, 208
281-1857|175|794, 175, 623, 1271, 795, 1118, 1549, 52, 1540, 372
282-2575|188|2098, 478, 929, 188, 29, 144, 189, 52, 795, 206
283-490|87|469, 471, 42, 1857, 14, 93, 106, 107, 45, 26
284-1721|29, 1009, 254|72, 2099, 254, 214, 851, 2, 922, 1009, 217, 1190
285-3312|1450, 35, 1942, 654, 1394, 2850|2100, 1938, 1939, 179, 1942, 1941, 1940, 2103, 654, 2102
286-3817|596, 46, 2542|1347, 46, 2542, 1696, 596, 1096, 1129, 94, 49, 1689
287-533|45|49, 47, 163, 426, 45, 609, 59, 395, 5, 542
288-1508|826|826, 1053, 605, 302, 354, 258, 508, 339, 32, 510
289-3470|1761|1761, 768, 1347, 1751, 1760, 2200, 1755, 1752, 2199, 1389
290-1966|117, 2107, 1281, 2108, 1283|1283, 2107, 1280, 2108, 117, 1281, 396, 153, 1282, 1053
291-2069|172, 45, 29, 463, 683, 1347, 1059, 73, 103, 179, 5|1678, 240, 2627, 672, 186, 181, 2109, 92, 2110, 217
292-2090|1420|1420, 198, 206, 8, 1325, 1717, 50, 1326, 62, 1715
293-1788|1114|20, 15, 2111, 1505, 1507, 1114, 65, 815, 898, 819
294-3459|35, 1366, 5|35, 184, 715, 1423, 253, 47, 1015, 228, 517, 2676
295-1805|2, 79, 113|582, 319, 189, 1492, 1491, 1517, 79, 2113, 29, 144
296-3874|359|2579, 246, 423, 359, 47, 49, 2072, 1823, 1320, 942
297-2432|1457, 3, 57, 15, 1747|57, 1457, 15, 1747, 485, 491, 659, 3, 1210, 1569
298-110|1094|52, 800, 175, 65, 85, 1127, 221, 1121, 702, 3692
299-3855|2117, 304|2117, 304, 2801, 2565, 280, 242, 2566, 1610, 253, 1608
300-1297|902, 217, 2118, 2119, 32|2119, 2118, 1124, 800, 1122, 94, 1954, 874, 1577, 1094
301-1319|1277|94, 582, 1122, 732, 655, 340, 2, 605, 606, 217
