86-268|49|1147, 768, 49, 5, 1347, 47, 1037, 63, 2, 22
87-1641|254, 604, 556, 1219, 26, 42, 1259, 124|1259, 26, 1427, 319, 1355, 254, 1353, 170, 239, 1348
88-323|65, 84, 40|79, 65, 40, 84, 14, 18, 41, 1148, 721, 479
89-2531|498|98, 1350, 939, 262, 113, 86, 1090, 1352, 105, 14
90-3948|239, 324, 855|1094, 1353, 254, 45, 170, 106, 76, 379, 377, 311
91-427|106, 1077, 1060, 1201|47, 45, 49, 5, 247, 130, 6, 645, 1060, 246
92-3302|1240|965, 1094, 1387, 342, 1389, 892, 1347, 1388, 517, 815
93-1744|354|29, 833, 1390, 449, 6, 189, 2829, 917, 335, 354
94-3884|117, 2, 1392, 6, 1393, 1212, 756, 5, 660, 746|3611, 280, 348, 1391, 14, 1393, 1392, 5, 106, 746
95-1145|6, 1099, 5, 418|645, 35, 1048, 715, 926, 1798, 2671, 6, 5, 1715
96-3948|401, 298, 239, 103, 85, 962, 2977|1094, 298, 401, 1199, 85, 103, 1396, 1395, 579, 1394
97-388|30, 32|717, 32, 273, 1274, 271, 824, 189, 735, 482, 500
98-780|247, 1397, 645, 14|645, 1397, 618, 14, 13, 189, 3694, 267, 461, 3692
99-1953|1398|207, 282, 116, 354, 1398, 221, 189, 3697, 3692, 616
100-1424|1401, 323, 5, 6|1401, 323, 311, 14, 6, 5, 1094, 1060, 926, 264
101-2402|181|512, 1323, 113, 1099, 50, 1345, 106, 117, 124, 669
102-2027|1416, 60, 774, 206, 1419, 1413|206, 774, 256, 64, 39, 1266, 654, 1415, 5, 1411
103-2015|342, 38|64, 253, 35, 1608, 1606, 45, 1039, 388, 5, 26
104-804|748, 1437, 339|1187, 1437, 339, 603, 1435, 1433, 32, 1470, 1469, 1468
105-3882|1440, 107|14, 98, 1439, 717, 286, 970, 267, 1399, 461, 3692
106-460|432, 588, 589|1443, 1442, 589, 588, 432, 1444, 966, 72, 339, 2213
107-2486|1448, 1762|1453, 1434, 1844, 1435, 1845, 1454, 60, 1129, 47, 49
108-1282|565|565, 1556, 811, 794, 641, 903, 266, 1108, 631, 902
109-1210|1080, 107, 952, 1462, 1091, 14, 1460, 1466, 1092, 1067|1092, 1081, 1091, 1079, 107, 1466, 2689, 952, 98, 282
110-804|1469|704, 1470, 1469, 1468, 1435, 206, 582, 1158, 1467, 1433
111-1360|1580, 1144|13, 1144, 5, 6, 1136, 189, 1473, 14, 230, 1474
112-1541|137, 2, 935, 1475, 6, 305, 111, 98, 936|305, 111, 935, 98, 6, 1962, 2, 137, 1475, 936
113-3331|231, 14, 898|14, 1094, 49, 48, 47, 46, 898, 231, 1477, 1476
114-816|340, 810, 32|340, 128, 64, 112, 628, 32, 810, 781, 809, 517
115-934|1510|1485, 527, 965, 898, 1389, 2114, 906, 1536, 1489, 1492
116-971|903|863, 903, 98, 820, 290, 1105, 219, 1045
117-1597|114, 188, 47, 49|49, 47, 1331, 79, 475, 246, 163, 176, 94, 409
118-845|845|845, 47, 5, 810
119-407|1797, 52, 557, 5|580, 470, 1074, 1129, 1525, 424, 1524, 52, 5, 50
120-1583|1526, 133|47, 2519, 498, 116, 2, 1312, 1313, 1526, 1027, 29
121-1571|64, 6|6, 1781, 64, 893, 1099, 39, 674, 717, 582, 171
122-205|21, 64, 155|64, 22, 27, 659, 345, 1529, 621, 42, 325, 155
123-850|50, 142, 14|14, 50, 156, 142, 242, 65, 29, 846, 849, 848
124-639|59, 499, 49|49, 499, 47, 839, 50, 6, 1776, 1775, 1077, 1489
125-1873|1900, 63, 32, 26|63, 32, 1094, 179, 1531, 79, 144, 29, 378, 992
126-719|241, 13, 1060|241, 1060, 707, 13, 16, 624, 645, 1094, 239, 14
127-4161|1037, 1267, 1032|1540, 582, 3674, 1238, 2832, 1550, 1037, 102, 264, 186
128-256|725|1094, 22, 336, 14, 735, 49, 372, 1551, 926, 517
129-615|673|673, 1553, 1300, 920, 659, 1338, 618, 342, 32, 1552
130-948|903, 266|903, 917, 266, 897, 15, 342, 180, 634, 367, 1555
131-385|94, 419|94, 79, 543
132-3564|107, 1557, 1564, 1099, 498, 1566|498, 1557, 1099, 47, 94, 1564, 1566, 634, 107, 2170
133-1914|835, 2801|835, 1199, 620, 910, 2617, 344
134-1255|1547, 1347|1389, 2114, 1109, 863, 961, 242, 228, 1347, 1569, 354
135-938|915|2189, 299, 565, 737, 915, 1045, 634, 1293, 712, 1266
136-1421|1582, 645, 939|939, 1582, 645, 6, 14, 5, 50, 1023, 16, 47
137-1188|93|93, 388, 254, 881, 64, 49, 2, 1157, 246, 794
138-396|29, 337, 313|618, 932, 409, 644, 13, 1148, 144, 29, 335, 1590
139-4302|3642, 1352, 3643|3643, 3642, 13, 337, 107, 224, 1110, 920, 659, 645
140-448|49, 1050, 1382, 79, 388|49, 79, 59, 47, 247, 114, 1382, 388, 38, 1050
141-1193|1595|141, 167, 14, 369, 1597, 402, 728, 1595, 5, 198
142-4054|282, 620, 2621, 2607, 1942, 1157|2840, 2663, 620, 354, 1390, 1600, 974, 1454, 39, 654
143-4352|8, 685|1259, 1354, 615, 666, 8
144-1147|774, 206|863, 206, 228, 39, 50, 1266, 774, 223, 181, 1346
145-1023|72, 1406, 98, 221|40, 98, 41, 5, 1406, 1601, 92, 183, 172, 554
146-1546|1283|1283, 1280, 1053, 32, 2108, 2107, 733, 117, 396, 1284
147-1517|208|208, 796, 1389, 2114, 52, 1697, 1694, 5, 369, 986
148-1704|112, 14|14, 645, 514, 676, 673, 113, 1753, 587, 286, 1060
149-1777|29, 85|1094, 1471, 1386, 1079, 486, 891, 98, 1385, 302, 1603
150-804|45|833, 1370, 1435, 32, 68, 806, 1026, 920, 402, 1079
151-3508|1613, 1604, 85, 649, 402, 35, 103|35, 402, 156, 1015, 45, 254, 1605, 252, 154, 1604
152-2028|1606, 466, 1610, 1608, 1029|1608, 1606, 1610, 1425, 1029, 466, 1630, 253, 1613, 39
153-435|2151, 47, 68|654, 64, 206, 1629, 47, 45, 49, 253, 1077, 46
154-3457|107, 1606, 253, 1608, 1425|103, 85, 45, 800, 298, 342, 1608, 1606, 1425, 254
155-525|107, 1631, 1090, 47, 49|1631, 49, 1090, 47, 1698, 542, 620, 497, 14, 1632
156-1344|1649, 135, 47|135, 47, 2688, 1125, 876, 1640, 32, 1645, 791, 1644
157-66|123, 311, 20, 366, 278, 21, 64, 127, 124, 22|311, 127, 277, 485, 22, 123, 64, 21, 20, 0
158-2044|6|6, 14, 977, 1647
159-2094|193, 1717, 177|1763, 1762, 177, 858, 85, 1655, 1361, 254, 629, 365
160-1607|188, 189|5, 31, 206, 188, 144, 29, 2, 189, 79, 986
161-1285|335|254, 1425, 748, 124, 45, 546, 1354, 1117, 170, 1356
162-222|85, 726, 14, 361|717, 1137, 85, 645, 361, 704, 254, 14, 45, 1094
163-1921|341, 154, 1665, 40, 344|644, 2, 835, 1665, 5, 6, 188, 94, 308, 1664
164-1384|485, 206, 1666, 105, 1236|1666, 1236, 206, 1145, 1183, 582, 732, 32, 1060, 105
165-3566|128|1667, 1005, 764, 189, 706, 717, 425, 917, 461, 335
166-829|803|112, 803, 806, 354, 802, 782, 353, 517, 153
167-3875|239, 249, 14, 1678, 936|2579, 409, 644, 645, 1678, 79, 1145, 1677, 186, 354
168-156|171, 94, 41, 206, 1706|206, 5, 397, 1698, 79, 48, 572, 163, 645, 3691
169-1216|1714, 1081, 1713, 1466|1092, 1081, 1096, 1466, 1711, 221, 47, 15, 32, 107
170-1097|715, 852, 39, 206, 645, 1715, 1252, 5|5, 1067, 645, 1715, 715, 1460, 1081, 1080, 206, 39
171-868|400, 1621, 47|47, 371, 1621, 400, 45, 1717, 142, 141, 1722, 32
172-168|6, 5|5, 6, 14, 898, 645, 707, 231, 618, 189, 13
173-471|546|546, 126, 45, 49, 47, 371, 511, 102, 542
174-2369|142, 342|342, 142, 631, 1111, 1455, 266, 776, 815, 24, 1275
175-2378|1755, 1751, 1347|1751, 2682, 1761, 1347, 768, 1755, 1752, 1750, 1754, 1753
176-2343|239, 659|659, 239, 342, 1111, 142, 631, 266, 898, 776, 1205
177-2182|1111, 1757|1111, 342, 631, 142, 24, 776, 1275, 266, 1530, 815
178-2362|1755, 1761|1761, 1347, 1751, 1755, 2682, 768, 14, 593, 507, 251
179-3319|810, 582|582, 2150, 189, 319, 806, 805, 832, 32, 239
180-3819|1590, 976|968, 2545, 2544, 1764, 1453, 976, 1768, 1767, 1445, 63
181-890|50, 228, 713, 879, 887, 1426|228, 879, 887, 50, 342, 242, 1653, 895, 1300, 905
182-2412|354, 1099, 237|237, 1099, 354, 2224, 113, 49, 1769, 1129, 1077, 1777
183-895|659, 1787|498, 325, 702, 342, 582, 188, 1291, 1037, 1786, 113
184-4352|1790|52, 1790, 1265, 713, 113
185-2394|107, 595, 869, 1791, 2296, 455, 843, 1036, 47|1036, 596, 595, 35, 107, 843, 1791, 869, 49, 1773
186-1891|246|1796, 246, 47, 298, 1394, 1590, 1434, 49, 794, 35
187-651|52, 308|52, 47, 132, 488, 14, 79, 92, 2680, 787, 697
188-2059|764, 1267, 567, 1800, 1801, 1667, 706|567, 706, 764, 1667, 1800, 1801, 1267, 65, 1671, 325
189-2425|239, 446, 1789, 1210|1789, 1210, 659, 511, 342, 446, 905, 57, 491, 759
190-135|62, 1762, 638, 409|1453, 1762, 6, 62, 2104, 1691, 3658, 1094, 63, 2
191-161|1803, 781, 217, 240, 241, 13, 54|240, 13, 49, 1028, 241, 14, 6, 117, 5, 1803
192-551|206|206, 47, 397, 645, 45, 5, 14, 1805, 50, 163
193-4159|1558|746, 649, 1558, 863, 187, 801, 298, 103, 446, 891
194-29|141, 79, 1808, 42|1808, 68, 72, 74, 49, 79, 42, 26, 76, 67
195-3532|141|68, 1602, 103, 298, 1818, 1817, 1346, 1016, 248, 1426
196-2459|1821, 1207, 1820|1822, 1821, 1820, 52, 1819, 1207, 1240, 1426
197-1968|52|52, 1240, 1822, 1819, 1820, 1426, 208, 47, 6, 476
198-4353|117, 306, 971, 84, 64|306, 117, 1060, 171, 6, 59, 1830, 1829, 49, 47
199-4353|214, 971, 405, 84, 64|45, 6, 501, 47, 126, 306, 2, 15, 171, 599
200-245|120, 88, 140|1675, 2577, 117, 396, 140, 120
201-1561|1833, 550, 1298, 1294|1833, 1299, 1298, 1297, 1296, 1293, 107, 1834, 1294, 1588
202-4354|1434, 1590, 836, 2634|35, 1836, 1838, 970, 207, 389, 1840, 1839, 574, 1130
203-1989|45, 342, 35, 654, 2382, 68|35, 253, 68, 654, 1836, 970, 353, 1841, 1199, 1038
204-2488|1448, 1845|858, 1435, 177, 1434, 1448, 1453, 1845, 1433, 596, 1846
205-3599|1450, 113|858, 753, 1434, 1453, 113, 1198, 1847, 455, 2235, 1129
206-758|378, 1808, 582|582, 1808, 732, 239, 484, 189, 721, 94, 378, 1849
207-17|14, 49|59, 45, 629, 49, 163, 17, 14, 38, 1196, 247
208-2486|1344|1453, 1434, 1844, 1435, 1845, 631, 1344, 1766, 48, 49
209-2055|64, 596, 29, 858, 335, 64, 250, 64|60, 858, 2593, 1659, 64, 6, 29, 277, 1256, 154
210-341|50, 51, 493|51, 50, 493, 79, 144, 500, 1853, 29, 175, 623
211-234|377, 378, 254, 1854|377, 153, 254, 1854, 26, 124, 379, 65, 1353, 380
212-3889|1828, 1129, 1855, 149|149, 1888, 2599, 1330, 2600, 208, 1855, 1129, 1828, 1147
213-1773|254|808, 254, 124, 313, 469, 1009, 388, 1797, 1239, 1129
214-3122|669|1523, 965, 62, 80, 2777, 2692, 669, 308, 377, 26
215-2983|732, 582, 1862, 470|965, 1094, 1676, 553, 582, 1869, 583, 1667, 171, 1862
216-1461|1554, 666, 556, 32, 365, 1043, 632|470, 2601, 582, 576, 1183, 35, 188, 94, 186, 107
217-1601|48, 1667|1956, 1955, 1148, 1787, 1037, 48, 1656, 986, 1332, 509
218-2398|1077, 219, 114, 1769, 47, 49|47, 49, 114, 1077, 1769, 219, 372, 794, 35, 45
219-404|963, 1878, 404|404, 963, 645, 221, 66, 479, 6, 40, 278, 107
220-4160|654, 1881, 1447|449, 466, 2061, 1882, 1881, 654, 1880, 339, 1590, 1879
221-3329|1884, 1650, 1173|1173, 1650, 756, 1884, 1060, 13, 1885, 240, 1576, 14
222-3880|153, 11|2594, 1434, 1060, 206, 49, 14, 1343, 13, 144, 572
223-1421|1892, 6, 939, 5|6, 1892, 5, 939, 676, 13, 143, 383, 45, 1896
224-3574|935, 60, 68, 1897, 91|60, 1897, 935, 389, 2577, 106, 1029, 1610, 247, 26
225-3837|1939, 94|808, 254, 512, 35, 206, 2676, 47, 38, 389, 353
226-694|638, 3610, 3609|713, 357, 213, 117, 149, 638, 62, 3610, 712, 3609
227-61|60, 29, 1898, 372|60, 47, 29, 40, 154, 59, 692, 49, 79, 372
228-3876|1930, 436, 46|512, 638, 1079, 1899, 645, 5, 707, 1077, 1629, 39
229-2082|206, 5|254, 5, 206, 397, 40, 1050, 78, 638, 62, 93
230-3530|1270|1094, 1270, 913, 2128, 239, 208, 103, 1052, 112, 5
231-1467|794, 1196, 38, 47|1196, 59, 47, 38, 794, 163, 1532, 52, 63, 50
232-156|711, 206, 40, 397, 5|206, 5, 397, 572, 645, 163, 48, 41, 79, 3691
233-2582|1909|1909
234-65|122, 600, 2513, 54|206, 39, 1911, 1032, 122, 1060, 117, 121, 107, 201
235-1402|939|546, 939, 206, 49, 1060, 14, 47, 522, 523, 5
236-4352|685, 713, 1914|1912, 1914, 1129, 1093, 347, 60, 79, 163, 48, 553
237-1644|370|179, 1915, 1448, 47, 170, 169, 370, 791, 1646, 1645
238-1778|707, 1472, 1917|264, 14, 1175, 5, 6, 906, 707, 85, 717, 425
239-347|14|727, 14, 32, 266, 85, 1094, 634, 247, 728, 510
240-1560|889, 6, 5|645, 119, 94, 5, 1275, 342, 6, 1148, 545, 1920
241-640|50, 85, 39, 103|39, 5, 103, 85, 645, 1921, 834, 32, 87, 302
242-2821|1933|965, 1923, 1932, 1933, 1356, 72, 1937, 29, 824, 1936
243-116|342, 1629|1060, 469, 1629, 64, 45, 517, 945, 254, 511, 42
244-3822|736|736, 815, 1293, 2577, 171, 281
245-3312|1940, 1942, 654, 1938|1938, 654, 179, 1942, 1941, 1940, 1939
246-3311|1940, 1941, 179, 1938|1938, 179, 1939, 798, 1943, 1942, 1941, 1940
247-3310|179, 1938|1938, 179, 1939, 798, 1943, 654
248-3267|32, 32, 824, 824, 1934, 1936, 1935|1935, 1934, 32, 824, 1933, 1936, 813
249-4160|2061, 466, 449|449, 466, 2061, 49, 47, 45, 126, 371, 356, 14
250-2933|965|965, 1923, 1356, 1932, 1933, 29, 824, 1936, 1935, 1934
251-1625|590|1345, 117, 582, 1090, 1676, 107, 5, 1194, 676, 14
252-1531|335|1259, 189, 250, 42, 26, 12, 10, 666, 494, 377
253-781|713, 1799|3609, 746, 749, 6, 198, 42, 78, 1326, 1945, 1420
254-1498|319, 582, 189|189, 582, 319, 2213, 2349, 2124, 2348, 1367, 412, 1132
255-751|240|13, 240, 1094, 1173, 163, 254, 1555, 668, 1808, 628
256-1790|1957, 1956|1864, 2568, 84, 2569, 191, 1487, 1499, 220, 1601, 1331
257-2473|3500, 35, 3622|35, 2676, 636, 2618, 181, 1836, 970, 1053, 880, 32
258-3448|2056, 2057, 1971, 2029|2029, 1971, 2057, 2056, 1970, 1983, 2026, 2055, 2054, 2053
259-3430|1971, 2012|1971, 2006, 654, 2011, 2008, 2010, 818, 899, 737, 1221
260-3370|1969, 1970|1970, 1969, 1983, 1976, 1620, 2029, 367, 1988, 32, 1971
261-661|85, 32, 1988|1988, 157, 112, 141, 402, 103, 1394, 1079, 575, 1396
262-3787|98|668, 1808, 892, 490, 14, 98, 466, 163, 52, 240
263-837|32, 237|837, 838, 806, 237, 65, 1597, 6, 418, 45, 29
264-3427|179|32, 85, 1983, 179, 1970, 256, 21, 490, 156, 1620
265-3357|1864|1864, 64, 191, 2158, 2568, 192, 2569, 1966
266-1434|107|1182, 462, 1094, 140, 47, 638, 6, 5, 29, 130
267-1416|2077, 14|1094, 1087, 247, 39, 14, 1145, 49, 105, 392, 2078
268-169|369|1009, 142, 189, 254, 369, 1259, 390, 26, 1923, 1425
269-1629|154|768, 769, 1347, 364, 1147, 1752
270-1517|794, 198, 1420, 1697|436, 417, 796, 1389, 2114, 1697, 52, 1694, 198, 92
271-3476|2080|2080, 2082, 2079
272-3474|2082, 2080|2080, 2082, 2081, 2079
273-3474|2082, 2080|2080, 2082, 2081, 2079
274-234|469, 2083, 42|469, 2083, 254, 153, 379, 65, 1353, 380, 377, 471
275-2803|248, 1710, 1747|1923, 254, 533, 64, 1403, 414, 666, 1783, 1657, 26
276-3476|198, 2080|2080, 2082, 167, 198, 2081, 2084
277-269|6, 5|5, 6, 49, 181, 47, 64, 21, 20, 107, 111
278-2406|595, 35|595, 35, 47, 596, 1077, 2382, 1096, 418, 600, 6
279-276|106, 62, 107, 410, 2, 4, 122, 408, 523, 188, 477, 49|49, 107, 122, 523, 117, 22, 408, 127, 125, 188
280-1381|208, 2469|48, 49, 596, 1137, 208, 47, 542, 372, 917, 247
281-1857|175|794, 175, 623, 1271, 795, 52, 1118, 1549, 188, 796
282-2575|188|2098, 478, 189, 188, 929, 144, 29
283-490|87|469, 14, 42, 1857, 471, 93, 107, 106, 1060, 252
284-1721|29, 1009, 254|72, 2099, 214, 254, 851, 1299, 295, 1949, 469, 93
285-3312|1450, 35, 1942, 654, 1394, 2850|2100, 1938, 654, 179, 1942, 1941, 1940, 1939, 2103, 2104
286-3817|596, 46, 2542|2542, 1347, 46, 596, 1696, 1096, 1689, 1129, 94, 49
287-533|45|49, 47, 426, 163, 45, 609, 5, 395, 59, 65
288-1508|826|826, 1053, 302, 605
289-3470|1761|1761, 768, 1347, 2200, 1751, 1755, 1760
290-1966|117, 2107, 1281, 2108, 1283|1283, 2107, 2108, 117, 153, 181, 1053, 32, 733
291-2069|172, 45, 29, 463, 683, 1347, 1059, 73, 103, 179, 5|1678, 240, 2627, 672, 186, 181, 293, 461, 217, 686
292-2090|1420|1420, 62, 50, 206, 794, 1717, 8, 198, 6, 1715
293-1788|1114|20, 15, 2111, 65, 1114, 1507, 1505, 898, 819, 916
294-3459|35, 1366, 5|35, 184, 715, 1423, 517, 5, 47, 253, 1015, 1010
295-1805|2, 79, 113|582, 189, 319, 1517, 1491, 1492, 79, 144, 2, 1233
296-3874|359|423, 246, 359, 49, 47, 2072, 1823, 2579, 1320, 942
297-2432|1457, 3, 57, 15, 1747|57, 1457, 1747, 15, 491, 485, 3, 56, 759, 1253
298-110|1094|52, 221, 85, 175, 65, 357, 1806, 213, 303, 800
299-3855|2117, 304|304, 2117, 2801, 242, 2565, 280, 2566
300-1297|902, 217, 2118, 2119, 32|1124, 2119, 2118, 1094, 1954, 1577, 874, 94, 1122, 217
301-1319|1277|655, 582, 732, 340, 94, 1122, 605, 6, 606, 217
302-71|1631|1631, 47, 131, 130, 133, 132, 659, 396, 279, 122
303-2063|659, 313, 660|1923, 660, 313, 659, 1671, 1670, 1669, 764, 189, 84
304-3873|171, 2096|2127, 1389, 2114, 1094, 2096, 1537, 2129, 2130, 2128, 208
305-3531|2132, 2133, 179|179, 2133, 2132
306-1061|239, 999, 582, 1000, 813|817, 239, 582, 1365, 94, 49, 47, 245, 189, 319
307-3229|110|965, 717, 5, 26
308-4353|2, 971|5, 47, 49, 105, 254, 45, 6, 68, 638, 436
309-2101|64, 1111, 142, 342, 1724|342, 142, 1111, 64, 1724, 631, 1455, 776, 266, 815
310-878|247|247, 1127, 35, 728, 94, 208, 467, 402, 2754, 1094
311-3808|93|93, 1094, 389, 1130, 45, 138, 41, 395, 63, 42
312-3504|206, 2146|2146, 206, 2109, 92
313-3801|1946|42, 2126, 1946, 68, 142, 1427, 2687, 93, 26, 179
314-1682|49|6, 418, 1597, 654, 49, 126, 17, 45, 117, 122
315-502|1145|14, 32, 266, 478, 1698, 65, 94, 256, 85, 625
