43-2472|715, 1835, 806, 1837|39, 206, 47, 49, 35, 242, 282, 32, 207, 45
44-1985|654|14, 6, 85, 3692, 717, 5, 35, 970, 32, 45
45-1770|247, 1060, 939|206, 1060, 247, 5, 14, 35, 409, 1139, 572, 939
46-801|582, 1183|582, 1183, 2568, 189, 965, 319, 1094, 1145, 206, 2572
47-212|343, 348, 85, 154, 2567, 1185, 147, 970, 64, 422, 296, 1190, 22|117, 22, 142, 342, 341, 64, 2752, 47, 21, 306
48-233|47, 353|47, 49, 45, 50, 35, 246, 542, 171, 59, 372
49-1422|172, 672, 4, 5|5, 6, 970, 645, 1096, 1185, 4, 1240, 1060, 122
50-526|247, 621|14, 49, 47, 5, 247, 6, 107, 3692, 85, 22
51-602|1197|47, 49, 246, 542, 423, 50, 1218, 1069, 703, 5
52-4083|2553, 467|2782, 2781, 3615, 3614, 35, 207, 39, 2002, 3122, 242
53-14|114, 1200, 609, 49|47, 49, 1200, 45, 46, 246, 48, 50, 94, 247
54-83|567|49, 47, 45, 126, 6, 29, 2100, 35, 144, 618
55-1289|141, 45, 733, 242, 167|68, 35, 79, 39, 42, 342, 141, 2, 6, 45
56-653|14, 22|22, 64, 79, 21, 5, 20, 107, 6, 14, 40
57-1477|1202|1923, 965, 1932, 179, 655, 2172, 72, 32, 556, 500
58-1189|1077, 282, 342, 45, 32|39, 35, 206, 282, 2676, 242, 207, 32, 6, 45
59-109|645|645, 5, 14, 6, 13, 1060, 247, 2213, 1173, 246
60-2661|179|1923, 965, 254, 1932, 2172, 124, 903, 517, 354, 128
61-1222|707, 217, 1893, 1102, 110|5, 645, 14, 6, 13, 64, 1060, 920, 342, 177
62-2076|117, 107, 83, 79, 47, 68, 49|47, 49, 163, 246, 45, 50, 542, 171, 5, 254
63-3503|1053|353, 29, 517, 179, 655, 72, 113, 1053, 354, 32
64-1866|898, 706, 1543, 717|795, 796, 717, 79, 1241, 40, 47, 113, 128, 65
65-1542|1068, 305, 936|815, 1183, 305, 2568, 106, 952, 776, 445, 936, 1068
66-361|61, 1689|47, 49, 2213, 45, 63, 2, 72, 14, 62, 26
67-456|79, 84, 278|14, 79, 22, 32, 113, 64, 795, 1090, 21, 497
68-632|106, 305, 936|815, 305, 106, 952, 936, 1068, 445, 1067, 1064, 1065
69-407|50, 51, 487, 1074, 5|189, 52, 582, 319, 64, 254, 191, 50, 51, 40
70-3875|239, 249, 14, 1678|47, 49, 305, 106, 952, 936, 935, 111, 1068, 445
71-607|62, 1266, 560, 1268, 311|14, 965, 2173, 2174, 32, 2, 6, 85, 560, 106
72-1370|271, 1274, 225, 963, 812, 500, 273, 1150, 1181|14, 717, 85, 189, 32, 1094, 582, 6, 5, 319
73-1966|1285, 1281, 1284, 1280, 1283, 396|107, 3613, 396, 2230, 3678, 1776, 254, 2393, 419, 1283
74-4039|1286|2741, 1808, 163, 181, 2745, 2748, 2749, 2746, 2531, 1870
75-2467|1368, 1588, 1292, 1294|371, 107, 6, 582, 1293, 1833, 1289, 1294, 746, 1292
76-918|687|266, 342, 371, 903, 310, 1293, 1289, 2518, 6, 577
77-3340|426, 388, 1332, 553|48, 32, 1094, 49, 2, 47, 30, 84, 188, 553
78-984|1207, 768, 85, 198|13, 5, 6, 645, 241, 240, 14, 52, 29, 1060
79-381|117, 79, 213, 357, 457|79, 213, 84, 357, 347, 113, 40, 224, 1130, 462
80-1028|41, 39, 5, 6|39, 5, 45, 6, 206, 35, 50, 93, 26, 242
81-1527|141, 45, 254, 1426|68, 79, 141, 42, 45, 26, 93, 72, 6, 64
82-110|50, 51, 52, 175|52, 14, 49, 50, 47, 51, 795, 396, 794, 645
83-1105|1339, 1337, 1023, 13|5, 13, 6, 14, 645, 1060, 245, 241, 1891, 240
84-1475|1341, 188, 22|22, 64, 21, 20, 6, 582, 5, 40, 189, 965
85-2443|1811, 582, 703, 655, 1534|64, 79, 177, 920, 582, 108, 645, 425, 14, 29
86-268|49|47, 49, 2, 188, 6, 63, 5, 475, 62, 29
87-1641|254, 604, 556, 1219, 26, 42, 1259, 124|254, 124, 170, 26, 45, 1259, 67, 377, 42, 142
88-323|65, 84, 40|40, 79, 65, 6, 32, 154, 84, 48, 644, 113
89-2531|498|14, 98, 1099, 247, 113, 616, 246, 237, 354, 116
90-3948|239, 324, 855|965, 254, 1094, 2179, 208, 1353, 2172, 124, 45, 106
91-427|106, 1077, 1060, 1201|47, 49, 5, 35, 14, 645, 6, 246, 171, 1060
92-3302|1240|965, 1094, 342, 2179, 1389, 2114, 2172, 2175, 98, 142
93-1744|354|60, 29, 189, 6, 717, 1094, 64, 85, 144, 582
94-3884|117, 2, 1392, 6, 1393, 1212, 756, 5, 660, 746|1356, 1923, 965, 1933, 14, 32, 206, 423, 1094, 659
95-1145|6, 1099, 5, 418|645, 5, 6, 47, 49, 35, 14, 13, 1060, 1173
96-3948|401, 298, 239, 103, 85, 962, 2977|965, 1094, 207, 298, 2179, 1836, 620, 2172, 835, 1838
97-388|30, 32|14, 32, 85, 717, 6, 189, 65, 1094, 40, 1631
98-780|247, 1397, 645, 14|645, 2100, 5, 6, 618, 1397, 3692, 13, 717, 970
99-1953|1398|98, 1099, 616, 354, 237, 113, 116, 6, 141, 1597
100-1424|1401, 323, 5, 6|5, 6, 14, 130, 22, 645, 1060, 1094, 64, 85
101-2402|181|52, 50, 51, 794, 795, 106, 113, 117, 79, 281
102-2027|1416, 60, 774, 206, 1419, 1413|39, 5, 206, 35, 242, 1411, 47, 130, 282, 1017
103-2015|342, 38|35, 253, 254, 38, 388, 45, 1606, 39, 1608, 22
104-804|748, 1437, 339|970, 1096, 1435, 122, 1185, 1696, 6, 454, 4, 1077
105-3882|1440, 107|3692, 717, 970, 6, 98, 461, 14, 5, 470, 746
106-460|432, 588, 589|179, 72, 655, 582, 189, 29, 965, 5, 319, 32
107-2486|1448, 1762|47, 49, 858, 1434, 177, 638, 1453, 45, 1129, 688
108-1282|565|342, 128, 52, 15, 634, 50, 29, 51, 142, 791
109-1210|1080, 107, 952, 1462, 1091, 14, 1460, 1466, 1092, 1067|85, 2676, 402, 1079, 103, 1085, 649, 282, 298, 952
110-804|1469|583, 1667, 1676, 553, 582, 1862, 171, 1435, 1869, 881
111-1360|1580, 1144|1060, 5, 14, 645, 6, 13, 1854, 1173, 1471, 968
112-1541|137, 2, 935, 1475, 6, 305, 111, 98, 936|305, 935, 936, 106, 111, 952, 2, 1068, 172, 445
113-3331|231, 14, 898|14, 247, 47, 49, 5, 1094, 254, 85, 45, 79
114-816|340, 810, 32|128, 179, 634, 903, 517, 29, 340, 60, 72, 906
115-934|1510|1492, 189, 1478, 582, 717, 1094, 1514, 1489, 319, 1486
116-971|903|266, 342, 903, 98, 310, 470, 466, 24, 746, 68
117-1597|114, 188, 47, 49|47, 49, 45, 50, 79, 2, 246, 14, 171, 542
118-845|845|47, 49, 50, 68, 851, 242, 142, 542, 128, 879
119-407|1797, 52, 557, 5|1129, 52, 64, 50, 191, 47, 51, 49, 40, 1915
120-1583|1526, 133|47, 49, 396, 2, 29, 6, 98, 144, 1099, 800
121-1571|64, 6|47, 49, 107, 5, 22, 14, 6, 903, 8, 517
122-205|21, 64, 155|22, 64, 14, 21, 20, 60, 85, 6, 29, 336
123-850|50, 142, 14|14, 2778, 142, 2779, 2780, 103, 47, 1174, 49, 147
124-639|59, 499, 49|47, 49, 50, 14, 6, 512, 499, 45, 68, 1139
125-1873|1900, 63, 32, 26|965, 79, 48, 63, 32, 2, 62, 40, 1094, 113
126-719|241, 13, 1060|13, 1060, 14, 5, 241, 240, 645, 1854, 6, 568
127-4161|1037, 1267, 1032|163, 2782, 2781, 1540, 582, 105, 5, 553, 554, 1094
128-256|725|14, 22, 47, 247, 49, 64, 21, 20, 246, 171
129-615|673|2100, 673, 618, 1300, 1397, 895, 764, 706, 567, 1667
130-948|903, 266|266, 342, 903, 310, 2213, 517, 577, 354, 902, 787
131-385|94, 419|79, 47, 49, 84, 45, 14, 94, 347, 1808, 50
132-3564|107, 1557, 1564, 1099, 498, 1566|498, 47, 94, 776, 863, 649, 2166, 246, 181, 5
133-1914|835, 2801|117, 207, 835, 298, 39, 282, 620, 1836, 341, 1838
134-1255|1547, 1347|98, 1389, 78, 2114, 237, 466, 313, 470, 1099, 208
135-938|915|117, 903, 1356, 517, 128, 634, 64, 341, 60, 2752
136-1421|1582, 645, 939|5, 6, 206, 14, 47, 50, 2777, 645, 3692, 49
137-1188|93|26, 64, 93, 45, 254, 42, 5, 47, 41, 6
138-396|29, 337, 313|29, 644, 409, 6, 189, 717, 1145, 179, 40, 85
139-4302|3642, 1352, 3643|645, 107, 224, 213, 280, 462, 1130, 357, 45, 40
140-448|49, 1050, 1382, 79, 388|47, 49, 79, 45, 50, 5, 14, 59, 171, 246
141-1193|1595|14, 68, 247, 246, 79, 206, 141, 85, 42, 171
142-4054|282, 620, 2621, 2607, 1942, 1157|35, 68, 39, 242, 206, 141, 79, 253, 1448, 3022
143-4352|8, 685|254, 124, 45, 170, 1259, 67, 377, 239, 808, 1354
144-1147|774, 206|39, 228, 206, 35, 2803, 2809, 242, 1610, 2805, 863
145-1023|72, 1406, 98, 221|79, 5, 6, 32, 706, 48, 764, 40, 113, 65
146-1546|1283|1970, 1983, 2230, 1283, 367, 2393, 32, 1988, 1129, 1280
147-1517|208|208, 1353, 52, 1389, 174, 78, 50, 2114, 51, 795
148-1704|112, 14|14, 645, 6, 5, 79, 32, 85, 1060, 65, 717
149-1777|29, 85|5, 107, 645, 6, 1060, 14, 13, 35, 970, 968
150-804|45|35, 1435, 68, 6, 970, 39, 1096, 29, 242, 2757
151-3508|1613, 1604, 85, 649, 402, 35, 103|35, 6, 14, 13, 85, 335, 254, 5, 596, 418
152-2028|1606, 466, 1610, 1608, 1029|1606, 228, 1608, 253, 35, 1610, 1425, 1613, 863, 45
153-435|2151, 47, 68|47, 49, 40, 46, 35, 48, 64, 94, 246, 191
154-3457|107, 1606, 253, 1608, 1425|1606, 1608, 85, 1425, 45, 228, 253, 402, 103, 1079
155-525|107, 1631, 1090, 47, 49|47, 14, 49, 1631, 32, 1090, 79, 45, 113, 497
156-1344|1649, 135, 47|47, 49, 1640, 32, 791, 1645, 1637, 542, 113, 50
157-66|123, 311, 20, 366, 278, 21, 64, 127, 124, 22|22, 64, 21, 20, 5, 85, 278, 6, 254, 291
158-2044|6|14, 247, 29, 6, 144, 85, 1094, 5, 64, 128
159-2094|193, 1717, 177|858, 14, 177, 638, 6, 1434, 254, 645, 29, 17
160-1607|188, 189|79, 188, 144, 29, 5, 2, 6, 1129, 32, 206
161-1285|335|254, 45, 26, 124, 93, 170, 1259, 67, 377, 369
162-222|85, 726, 14, 361|14, 130, 254, 1094, 5, 189, 6, 717, 247, 85
163-1921|341, 154, 1665, 40, 344|6, 2, 117, 208, 1353, 5, 40, 800, 174, 217
164-1384|485, 206, 1666, 105, 1236|206, 5, 572, 39, 1901, 939, 397, 6, 1266, 223
165-3566|128|2100, 618, 1397, 189, 717, 764, 706, 1667, 567, 1300
166-829|803|353, 517, 6, 141, 1597, 418, 45, 29, 113, 207
167-3875|239, 249, 14, 1678, 936|47, 49, 409, 1145, 644, 645, 542, 50, 246, 79
168-156|171, 94, 41, 206, 1706|206, 1698, 542, 1682, 5, 2213, 49, 939, 94, 572
169-1216|1714, 1081, 1713, 1466|2676, 1085, 1079, 85, 402, 282, 952, 1158, 103, 1080
170-1097|715, 852, 39, 206, 645, 1715, 1252, 5|206, 815, 5, 39, 2676, 952, 645, 776, 106, 305
171-868|400, 1621, 47|47, 49, 46, 52, 48, 45, 246, 498, 94, 5
172-168|6, 5|5, 6, 14, 645, 13, 1060, 342, 247, 1094, 245
173-471|546|49, 45, 126, 47, 546, 94, 542, 14, 523, 522
174-2369|142, 342|342, 142, 631, 776, 1111, 266, 1455, 815, 1275, 24
175-2378|1755, 1751, 1347|1389, 1970, 2114, 1620, 1976, 1347, 768, 1751, 2778, 2779
176-2343|239, 659|342, 659, 239, 898, 631, 142, 1111, 354, 149, 776
177-2182|1111, 1757|1111, 342, 1455, 1530, 2100, 631, 142, 1749, 776, 266
178-2362|1755, 1761|1970, 1620, 1976, 14, 1347, 768, 85, 32, 1751, 6
179-3319|810, 582|582, 1631, 189, 965, 319, 1094, 732, 32, 94, 781
180-3819|1590, 976|107, 3613, 1434, 396, 1453, 1435, 596, 3678, 2574, 142
181-890|50, 228, 713, 879, 887, 1426|228, 1610, 50, 863, 2100, 68, 242, 14, 342, 1606
182-2412|354, 1099, 237|49, 1099, 98, 1769, 237, 616, 113, 354, 1077, 116
183-895|659, 1787|582, 142, 342, 48, 32, 94, 732, 1094, 84, 735
184-4352|1790|52, 469, 1240, 117, 313, 14, 1822, 501, 47, 2008
185-2394|107, 595, 869, 1791, 2296, 455, 843, 1036, 47|35, 107, 596, 6, 49, 335, 595, 47, 715, 418
186-1891|246|47, 49, 52, 59, 794, 207, 14, 298, 46, 246
187-651|52, 308|52, 50, 47, 51, 795, 49, 501, 14, 794, 1240
188-2059|764, 1267, 567, 1800, 1801, 1667, 706|2100, 764, 706, 618, 1397, 567, 1667, 1671, 1300, 1670
189-2425|239, 446, 1789, 1210|342, 85, 103, 659, 402, 354, 1079, 649, 446, 298
190-135|62, 1762, 638, 409|63, 49, 62, 47, 2, 213, 107, 254, 408, 45
191-161|1803, 781, 217, 240, 241, 13, 54|13, 241, 240, 47, 5, 49, 6, 568, 645, 245
192-551|206|206, 47, 49, 5, 163, 35, 39, 939, 171, 572
193-4159|1558|498, 228, 47, 85, 649, 94, 103, 35, 863, 1610
194-29|141, 79, 1808, 42|68, 79, 1808, 42, 1813, 141, 254, 1807, 45, 72
195-3532|141|68, 141, 45, 6, 1597, 79, 418, 42, 72, 207
196-2459|1821, 1207, 1820|52, 50, 501, 795, 51, 1240, 1822, 2008, 794, 47
197-1968|52|52, 50, 51, 795, 501, 1240, 47, 1822, 794, 2008
198-4353|117, 306, 971, 84, 64|469, 117, 313, 47, 49, 370, 306, 1797, 1697, 14
199-4353|214, 971, 405, 84, 64|47, 49, 45, 5, 50, 14, 6, 59, 2, 469
200-245|120, 88, 140|371, 107, 122, 49, 1293, 106, 117, 6, 1289, 2518
201-1561|1833, 550, 1298, 1294|371, 6, 107, 1293, 1833, 1289, 1294, 746, 1292, 1297
202-4354|1434, 1590, 836, 2634|35, 207, 298, 1836, 620, 282, 835, 1838, 401, 39
203-1989|45, 342, 35, 654, 2382, 68|35, 253, 39, 38, 388, 1606, 1608, 242, 298, 37
204-2488|1448, 1845|1434, 858, 1453, 1435, 177, 1448, 638, 596, 1766, 1845
205-3599|1450, 113|2213, 1434, 1453, 596, 1435, 353, 858, 29, 1447, 1129
206-758|378, 1808, 582|582, 717, 189, 1808, 1094, 163, 85, 732, 319, 239
207-17|14, 49|47, 49, 14, 45, 50, 5, 247, 246, 59, 6
208-2486|1344|14, 47, 858, 49, 1434, 177, 638, 1453, 688, 1448
209-2055|64, 596, 29, 858, 335, 64, 250, 64|2213, 79, 29, 6, 64, 144, 1776, 2235, 1915, 1129
210-341|50, 51, 493|52, 50, 51, 795, 794, 29, 106, 113, 1540, 117
211-234|377, 378, 254, 1854|254, 124, 26, 42, 45, 170, 1060, 67, 1259, 377
212-3889|1828, 1129, 1855, 149|707, 1094, 230, 898, 231, 475, 906, 14, 117, 149
213-1773|254|254, 469, 124, 26, 42, 313, 117, 170, 45, 67
214-3122|669|254, 965, 1356, 582, 1094, 1923, 124, 189, 319, 45
215-2983|732, 582, 1862, 470|965, 1094, 583, 1667, 582, 1676, 553, 2179, 171, 1862
216-1461|1554, 666, 556, 32, 365, 1043, 632|107, 582, 553, 554, 49, 1183, 583, 5, 1094, 31
217-1601|48, 1667|48, 32, 1808, 163, 1094, 553, 1870, 84, 2531, 1849
218-2398|1077, 219, 114, 1769, 47, 49|47, 49, 92, 114, 45, 1769, 35, 1077, 143, 219
219-404|963, 1878, 404|5, 6, 50, 2, 645, 107, 40, 51, 188, 22
220-4160|654, 1881, 1447|107, 224, 213, 1915, 280, 462, 1130, 357, 2244, 45
221-3329|1884, 1650, 1173|14, 645, 5, 247, 6, 246, 354, 485, 13, 171
222-3880|153, 11|1448, 1943, 3022, 1599, 206, 2634, 1060, 47, 3024, 49
223-1421|1892, 6, 939, 5|13, 5, 6, 206, 14, 241, 245, 1891, 240, 85
224-3574|935, 60, 68, 1897, 91|254, 14, 45, 246, 247, 107, 93, 122, 26, 106
225-3837|1939, 94|254, 35, 45, 49, 126, 47, 39, 253, 124, 388
226-694|638, 3610, 3609|659, 239, 107, 213, 898, 357, 49, 149, 354, 45
227-61|60, 29, 1898, 372|47, 49, 60, 1912, 79, 29, 50, 45, 6, 542
228-3876|1930, 436, 46|645, 63, 62, 2, 408, 638, 206, 6, 13, 188
229-2082|206, 5|206, 163, 254, 26, 5, 45, 105, 93, 64, 68
230-3530|1270|6, 206, 5, 342, 189, 1389, 446, 2114, 78, 141
231-1467|794, 1196, 38, 47|47, 49, 59, 52, 45, 794, 372, 50, 14, 94
232-156|711, 206, 40, 397, 5|206, 5, 572, 39, 1901, 397, 1266, 2213, 1032, 223
233-2582|1909|14, 32, 91, 90, 1090, 497, 113, 68, 1005, 2574
234-65|122, 600, 2513, 54|206, 122, 107, 49, 106, 117, 5, 111, 39, 280
235-1402|939|206, 117, 49, 5, 47, 94, 546, 107, 14, 542
236-4352|685, 713, 1914|1912, 2767, 1129, 79, 60, 93, 85, 1040, 1093, 2756
237-1644|370|47, 49, 179, 655, 128, 94, 32, 72, 556, 171
238-1778|707, 1472, 1917|1060, 14, 5, 6, 645, 1854, 707, 13, 1094, 1173
239-347|14|14, 247, 5, 85, 1094, 6, 32, 65, 266, 554
240-1560|889, 6, 5|5, 6, 342, 254, 582, 645, 64, 1389, 50, 78
241-640|50, 85, 39, 103|14, 39, 5, 342, 6, 659, 206, 645, 32, 35
242-2821|1933|965, 1923, 1932, 2172, 1356, 1933, 2185, 946, 189, 29
243-116|342, 1629|1060, 60, 26, 64, 93, 1129, 14, 254, 35, 1854
244-3822|736|815, 371, 776, 106, 305, 1293, 952, 1289, 2518, 6
245-3312|1940, 1942, 654, 1938|2213, 72, 179, 655, 35, 32, 556, 171, 214, 6
246-3311|1940, 1941, 179, 1938|2213, 72, 179, 655, 556, 32, 171, 500, 254, 214
247-3310|179, 1938|2213, 72, 1943, 179, 214, 113, 655, 1810, 2427, 171
248-3267|32, 32, 824, 824, 1934, 1936, 1935|1356, 1631, 1923, 965, 32, 781, 659, 1933, 1632, 1090
249-4160|2061, 466, 449|47, 49, 107, 45, 224, 213, 280, 462, 1130, 357
250-2933|965|965, 1923, 1094, 2179, 1356, 2172, 1932, 2175, 2176, 2181
251-1625|590|582, 189, 965, 319, 1094, 14, 6, 5, 776, 107
252-1531|335|254, 26, 124, 45, 42, 582, 93, 189, 64, 68
253-781|713, 1799|107, 6, 63, 1427, 45, 746, 42, 36, 1833, 889
254-1498|319, 582, 189|189, 582, 319, 64, 920, 177, 108, 2213, 425, 110
255-751|240|1060, 117, 163, 13, 254, 14, 5, 105, 1854, 341
256-1790|1957, 1956|64, 968, 191, 40, 192, 5, 220, 1601, 48, 32
257-2473|3500, 35, 3622|39, 35, 965, 206, 242, 207, 282, 32, 620, 298
258-3448|2056, 2057, 1971, 2029|1970, 2029, 1983, 2026, 1976, 2025, 1620, 1971, 2036, 2028
259-3430|1971, 2012|1620, 1971, 654, 1943, 2008, 3018, 1431, 2006, 3670, 920
260-3370|1969, 1970|1970, 1620, 1976, 1983, 1347, 768, 1969, 1751, 2029, 1982
261-661|85, 32, 1988|1970, 1983, 85, 402, 1079, 103, 1976, 649, 1620, 298
262-3787|98|1808, 163, 2531, 1870, 1849, 14, 228, 105, 668, 738
263-837|32, 237|1970, 1983, 6, 141, 98, 1597, 1099, 32, 45, 367
264-3427|179|1970, 1983, 14, 32, 367, 85, 179, 6, 1988, 5
265-3357|1864|64, 40, 191, 192, 280, 1864, 204, 224, 5, 462
266-1434|107|1094, 965, 107, 14, 224, 47, 213, 45, 280, 1130
267-1416|2077, 14|14, 247, 47, 49, 2777, 1094, 94, 1556, 5, 644
268-169|369|254, 45, 26, 124, 93, 42, 170, 68, 67, 1259
269-1629|154|1970, 1620, 1976, 1347, 768, 1389, 2114, 1751, 13, 1969
270-1517|794, 198, 1420, 1697|52, 29, 6, 78, 1389, 50, 2114, 144, 51, 795
271-3476|2080|1808, 2931, 1813, 1943, 1807, 212, 1809, 213, 357, 2857
272-3474|2082, 2080|1808, 1813, 198, 2213, 1807, 1809, 1420, 357, 52, 303
273-3474|2082, 2080|1808, 1813, 198, 2213, 1807, 1809, 1420, 357, 52, 303
274-234|469, 2083, 42|254, 469, 313, 117, 42, 26, 306, 370, 124, 1797
275-2803|248, 1710, 1747|1923, 965, 254, 1932, 124, 2172, 45, 170, 1259, 179
276-3476|198, 2080|645, 2931, 1808, 1943, 212, 1813, 1807, 2857, 2982, 1809
277-269|6, 5|5, 6, 50, 49, 107, 2, 22, 51, 47, 188
278-2406|595, 35|35, 49, 45, 126, 47, 596, 6, 2213, 1434, 595
279-276|106, 62, 107, 410, 2, 4, 122, 408, 523, 188, 477, 49|49, 47, 107, 63, 62, 2, 45, 122, 188, 52
280-1381|208, 2469|47, 49, 3615, 3614, 46, 48, 372, 246, 94, 254
281-1857|175|52, 50, 51, 795, 794, 47, 501, 796, 113, 1540
282-2575|188|3615, 3614, 144, 29, 188, 1129, 372, 488, 1094, 2213
283-490|87|469, 117, 5, 313, 1060, 45, 645, 6, 306, 370
284-1721|29, 1009, 254|254, 45, 179, 2213, 26, 93, 655, 72, 64, 29
285-3312|1450, 35, 1942, 654, 1394, 2850|2213, 2100, 618, 1397, 35, 72, 764, 706, 1667, 567
286-3817|596, 46, 2542|47, 49, 46, 1129, 970, 246, 48, 1096, 94, 498
287-533|45|47, 49, 45, 126, 50, 14, 59, 171, 246, 5
288-1508|826|800, 94, 353, 49, 517, 1117, 826, 783, 542, 2
289-3470|1761|1970, 14, 1620, 1976, 1347, 85, 32, 768, 1751, 6
290-1966|117, 2107, 1281, 2108, 1283|107, 3613, 2230, 2393, 1283, 1129, 396, 106, 117, 3678
291-2069|172, 45, 29, 463, 683, 1347, 1059, 73, 103, 179, 5|1060, 181, 305, 6, 935, 645, 29, 13, 107, 14
292-2090|1420|63, 198, 45, 1427, 39, 206, 42, 293, 2213, 1420
293-1788|1114|342, 659, 1389, 78, 2114, 354, 446, 14, 103, 266
294-3459|35, 1366, 5|35, 6, 335, 596, 715, 418, 595, 1606, 1597, 47
295-1805|2, 79, 113|582, 79, 189, 319, 965, 1094, 29, 2, 6, 113
296-3874|359|49, 47, 2, 246, 423, 800, 1218, 1069, 703, 542
297-2432|1457, 3, 57, 15, 1747|446, 342, 659, 905, 354, 189, 15, 485, 55, 1270
298-110|1094|52, 800, 50, 51, 94, 795, 113, 794, 49, 1117
299-3855|2117, 304|1610, 228, 2166, 2160, 2161, 2163, 2164, 863, 2117, 304
300-1297|902, 217, 2118, 2119, 32|2, 800, 6, 217, 29, 94, 2612, 220, 1601, 1117
301-1319|1277|582, 189, 965, 319, 1094, 2, 188, 79, 29, 6
302-71|1631|1631, 130, 47, 49, 5, 32, 6, 1094, 781, 1632
303-2063|659, 313, 660|1923, 14, 965, 32, 85, 706, 469, 764, 79, 6
304-3873|171, 2096|1389, 78, 2114, 98, 313, 573, 470, 466, 648, 1094
305-3531|2132, 2133, 179|179, 72, 655, 29, 243, 32, 340, 23, 556, 1740
306-1061|239, 999, 582, 1000, 813|582, 189, 965, 319, 254, 1094, 47, 49, 94, 45
307-3229|110|965, 1094, 3692, 717, 189, 5, 2179, 6, 970, 2172
308-4353|2, 971|47, 5, 49, 6, 14, 254, 50, 45, 2, 51
309-2101|64, 1111, 142, 342, 1724|342, 142, 1111, 631, 22, 1455, 776, 64, 20, 21
