93-1744|354|29, 833, 6, 1390, 189, 2829, 917, 335, 354, 3692
94-3884|117, 2, 1392, 6, 1393, 1212, 756, 5, 660, 746|3611, 280, 348, 1391, 5, 14, 1393, 1392, 106, 746
95-1145|6, 1099, 5, 418|645, 35, 1048, 715, 926, 1798, 2671, 6, 5, 1715
96-3948|401, 298, 239, 103, 85, 962, 2977|1094, 298, 401, 1199, 85, 103, 1396, 1395, 579, 1394
97-388|30, 32|717, 32, 271, 1274, 273, 824, 189, 735, 482, 500
98-780|247, 1397, 645, 14|645, 1397, 618, 13, 14, 189, 3694, 267, 461, 3692
99-1953|1398|282, 207, 116, 354, 1398, 221, 189, 3697, 3692, 616
100-1424|1401, 323, 5, 6|6, 5, 1401, 323, 14, 311, 1094, 1060, 1266, 106
101-2402|181|512, 1323, 113, 1099, 50, 1345, 106, 117, 124, 79
102-2027|1416, 60, 774, 206, 1419, 1413|206, 774, 256, 64, 39, 1266, 654, 1415, 5, 1411
103-2015|342, 38|253, 64, 35, 1608, 1606, 1039, 388, 45, 1425, 26
104-804|748, 1437, 339|1437, 1187, 339, 603, 1435, 1433, 32, 1470, 1469, 1468
105-3882|1440, 107|14, 107, 717, 286, 970, 267, 1399, 461, 3692, 85
106-460|432, 588, 589|588, 589, 432, 1443, 1442, 1444, 966, 72, 339, 2213
107-2486|1448, 1762|1453, 1434, 1844, 1435, 1845, 1454, 60, 1129, 47, 49
108-1282|565|565, 1556, 811, 794, 641, 903, 266, 902, 556, 631
109-1210|1080, 107, 952, 1462, 1091, 14, 1460, 1466, 1092, 1067|1092, 1081, 1091, 1079, 1466, 107, 2689, 1080, 952, 1460
110-804|1469|704, 1468, 1470, 1469, 1435, 582, 206, 1158, 1467, 1433
111-1360|1580, 1144|13, 1144, 5, 6, 1136, 189, 1473, 14, 230, 1060
112-1541|137, 2, 935, 1475, 6, 305, 111, 98, 936|935, 305, 111, 98, 6, 1962, 2, 137, 936, 172
113-3331|231, 14, 898|14, 1094, 49, 47, 48, 1476, 898, 46, 231, 1477
114-816|340, 810, 32|340, 128, 64, 112, 628, 32, 810, 781, 809, 444
115-934|1510|1485, 527, 965, 898, 1389, 2114, 906, 1536, 1489, 1492
116-971|903|863, 903, 98, 820, 290, 1105, 219, 1045
117-1597|114, 188, 47, 49|49, 47, 1331, 246, 163, 79, 176, 94, 409, 542
118-845|845|845, 47, 5, 810
119-407|1797, 52, 557, 5|580, 1074, 1524, 424, 470, 1129, 1525, 52, 5, 50
120-1583|1526, 133|47, 2519, 498, 116, 2, 1312, 1313, 1526, 1027, 29
121-1571|64, 6|6, 1781, 64, 893, 1099, 717, 45, 39, 49, 47
122-205|21, 64, 155|64, 22, 345, 42, 325, 155, 21, 20, 107, 291
123-850|50, 142, 14|50, 14, 156, 142, 242, 846, 849, 848, 844, 65
124-639|59, 499, 49|49, 499, 6, 47, 1776, 1775, 1077, 1489, 1503, 1511
125-1873|1900, 63, 32, 26|32, 63, 1094, 179, 144, 79, 1531, 29, 378, 106
126-719|241, 13, 1060|241, 707, 1060, 13, 16, 624, 14, 645, 1094, 239
127-4161|1037, 1267, 1032|582, 3674, 1238, 2832, 1540, 189, 1550, 1037, 102, 264
128-256|725|1094, 22, 336, 14, 735, 49, 372, 1551, 926, 79
129-615|673|673, 1300, 1553, 920, 659, 618, 342, 1338, 905, 1292
130-948|903, 266|903, 266, 897, 15, 342, 917, 634, 367, 180, 354
131-385|94, 419|94, 79, 543
132-3564|107, 1557, 1564, 1099, 498, 1566|1557, 498, 1099, 1564, 1566, 634, 107, 2170, 2161, 184
133-1914|835, 2801|835, 1199, 620, 910, 2617, 344
134-1255|1547, 1347|1389, 2114, 1109, 863, 961, 1347, 242, 228, 1569, 354
135-938|915|2189, 299, 565, 737, 915, 1045, 634, 1293, 712, 1266
136-1421|1582, 645, 939|939, 6, 5, 14, 645, 1582, 85, 39, 31, 717
137-1188|93|93, 388, 254, 881, 64, 45, 49, 246, 2, 1157
138-396|29, 337, 313|618, 932, 29, 144, 644, 13, 409, 1148, 335, 595
139-4302|3642, 1352, 3643|3643, 3642, 13, 337, 107, 224, 659, 1110, 920, 645
140-448|49, 1050, 1382, 79, 388|79, 49, 59, 47, 114, 1382, 388, 247, 38, 1050
141-1193|1595|141, 167, 14, 1597, 402, 728, 369, 1595, 198, 5
142-4054|282, 620, 2621, 2607, 1942, 1157|2840, 2663, 620, 354, 1390, 1600, 974, 1454, 39, 654
143-4352|8, 685|1259, 1354, 615, 666, 8
144-1147|774, 206|863, 206, 39, 228, 50, 1266, 774, 223, 181, 1346
145-1023|72, 1406, 98, 221|40, 98, 41, 5, 29, 92, 1406, 1601, 172, 554
146-1546|1283|1283, 1280, 1053, 32, 2108, 2107, 733, 117, 396, 1284
147-1517|208|208, 796, 1389, 2114, 52, 795, 1697, 1694, 5, 369
148-1704|112, 14|14, 645, 514, 676, 113, 673, 1753, 587, 286, 1060
149-1777|29, 85|1094, 1471, 1386, 1079, 486, 891, 98, 1385, 302, 1603
150-804|45|833, 1370, 32, 1435, 68, 1026, 806, 920, 402, 1079
151-3508|1613, 1604, 85, 649, 402, 35, 103|35, 402, 156, 1015, 252, 45, 254, 1605, 154, 1604
152-2028|1606, 466, 1610, 1608, 1029|1608, 1606, 1610, 1425, 1029, 466, 1630, 1613, 1609, 253
153-435|2151, 47, 68|654, 64, 206, 1629, 47, 45, 49, 253, 1077, 46
154-3457|107, 1606, 253, 1608, 1425|45, 103, 85, 800, 298, 342, 1606, 1608, 1425, 254
155-525|107, 1631, 1090, 47, 49|1631, 49, 1090, 47, 1698, 542, 620, 497, 14, 1632
156-1344|1649, 135, 47|135, 47, 2688, 1125, 876, 1640, 1645, 791, 1644, 32
157-66|123, 311, 20, 366, 278, 21, 64, 127, 124, 22|22, 311, 21, 20, 123, 127, 64, 277, 485, 0
158-2044|6|6, 14, 977, 1647
159-2094|193, 1717, 177|1763, 1762, 177, 858, 85, 45, 254, 49, 1655, 1361
160-1607|188, 189|5, 31, 206, 79, 188, 144, 29, 2, 189, 986
161-1285|335|254, 124, 1425, 748, 45, 546, 1354, 1117, 170, 67
162-222|85, 726, 14, 361|85, 717, 1137, 645, 361, 704, 14, 254, 45, 1094
163-1921|341, 154, 1665, 40, 344|644, 2, 835, 1665, 6, 5, 188, 94, 50, 308
164-1384|485, 206, 1666, 105, 1236|1666, 1236, 206, 1145, 1183, 582, 732, 32, 1060, 105
165-3566|128|189, 1005, 1667, 764, 717, 425, 917, 461, 335, 3692
166-829|803|112, 803, 806, 354, 802, 782, 353, 517, 153
167-3875|239, 249, 14, 1678, 936|2579, 409, 644, 645, 1678, 79, 1145, 1677, 186, 354
168-156|171, 94, 41, 206, 1706|206, 397, 5, 163, 572, 79, 645, 48, 3691, 44
169-1216|1714, 1081, 1713, 1466|1092, 1081, 1096, 221, 47, 15, 32, 107, 52, 1466
170-1097|715, 852, 39, 206, 645, 1715, 1252, 5|5, 1067, 206, 39, 645, 1460, 1080, 1715, 1081, 715
171-868|400, 1621, 47|47, 371, 1621, 400, 50, 45, 374, 373, 2, 6
172-168|6, 5|5, 6, 645, 707, 14, 13, 898, 618, 189, 231
173-471|546|546, 126, 45, 49, 47, 371, 511, 102, 542
174-2369|142, 342|342, 142, 631, 1111, 266, 24, 776, 1455, 1275, 815
175-2378|1755, 1751, 1347|1751, 2682, 1761, 1347, 768, 1755, 1752, 1750, 1753, 1754
176-2343|239, 659|239, 659, 342, 898, 1111, 142, 1205, 354, 631, 24
177-2182|1111, 1757|1111, 342, 631, 142, 1530, 24, 1275, 815, 776, 920
178-2362|1755, 1761|1347, 1761, 1751, 1755, 2682, 768, 46, 14, 593, 507
179-3319|810, 582|582, 2150, 189, 319, 806, 805, 239, 32, 832
180-3819|1590, 976|968, 2545, 2544, 1764, 1453, 976, 1768, 1767, 1445, 63
181-890|50, 228, 713, 879, 887, 1426|228, 887, 50, 879, 888, 909, 350, 713, 242, 1653
182-2412|354, 1099, 237|237, 1099, 354, 2224, 113, 1769, 49, 1777, 970, 1129
183-895|659, 1787|498, 325, 702, 342, 582, 188, 463, 1291, 732, 1037
184-4352|1790|52, 1790, 1265, 713, 113
185-2394|107, 595, 869, 1791, 2296, 455, 843, 1036, 47|1036, 596, 595, 35, 1791, 869, 843, 49, 1773, 130
186-1891|246|246, 1796, 47, 298, 49, 794, 1394, 1590, 1434, 35
187-651|52, 308|52, 92, 47, 488, 132, 14, 79, 2680, 787, 697
188-2059|764, 1267, 567, 1800, 1801, 1667, 706|706, 764, 567, 1667, 1800, 1801, 1267, 1671, 1668, 930
189-2425|239, 446, 1789, 1210|1789, 1210, 659, 511, 342, 446, 905, 57, 491, 759
190-135|62, 1762, 638, 409|6, 62, 1453, 1762, 2104, 1691, 3658, 1094, 63, 2
191-161|1803, 781, 217, 240, 241, 13, 54|13, 240, 241, 5, 49, 1028, 14, 6, 117, 2528
192-551|206|206, 47, 397, 645, 45, 5, 14, 50, 1805, 163
193-4159|1558|746, 649, 1558, 863, 187, 801, 498, 891, 23, 103
194-29|141, 79, 1808, 42|1808, 26, 42, 68, 72, 74, 79, 76, 67, 49
195-3532|141|68, 1602, 103, 141, 29, 1426, 1016, 298, 1818, 1817
196-2459|1821, 1207, 1820|1821, 1820, 1822, 1819, 52, 1207, 1240, 1426
197-1968|52|52, 1240, 1822, 1820, 1819, 1426, 208, 47, 1821, 50
198-4353|117, 306, 971, 84, 64|306, 117, 1060, 171, 6, 59, 1830, 1829, 49, 47
199-4353|214, 971, 405, 84, 64|45, 6, 501, 47, 126, 306, 2, 15, 171, 599
200-245|120, 88, 140|1675, 2577, 117, 396, 140, 120
201-1561|1833, 550, 1298, 1294|1833, 1299, 1298, 1297, 1296, 1307, 1294, 1293, 107, 1834
202-4354|1434, 1590, 836, 2634|35, 1836, 1838, 970, 207, 389, 1840, 1839, 574, 1130
203-1989|45, 342, 35, 654, 2382, 68|35, 253, 1836, 970, 353, 1841, 68, 654, 1038, 6
204-2488|1448, 1845|858, 1448, 1435, 177, 1434, 1453, 1845, 1433, 1846, 596
205-3599|1450, 113|858, 113, 753, 1453, 1434, 1198, 2235, 1129, 2213, 488
206-758|378, 1808, 582|582, 732, 239, 484, 189, 721, 1808, 94, 378, 1849
207-17|14, 49|59, 45, 49, 629, 163, 17, 14, 38, 1196, 247
208-2486|1344|1453, 1434, 1844, 1435, 1845, 1766, 1344, 631, 48, 49
209-2055|64, 596, 29, 858, 335, 64, 250, 64|858, 60, 2593, 1659, 64, 6, 177, 1852, 502, 611
210-341|50, 51, 493|51, 50, 493, 794, 29, 79, 85, 144, 500, 1853
211-234|377, 378, 254, 1854|254, 153, 377, 26, 1854, 379, 124, 65, 1353, 380
212-3889|1828, 1129, 1855, 149|149, 1888, 2599, 1330, 2600, 208, 1855, 1129, 1828, 1147
213-1773|254|808, 254, 124, 313, 469, 1009, 388, 1797, 1354, 1239
214-3122|669|1523, 965, 62, 80, 2777, 2692, 669, 308, 377, 26
215-2983|732, 582, 1862, 470|965, 1094, 1676, 553, 582, 1869, 583, 1667, 171, 1862
216-1461|1554, 666, 556, 32, 365, 1043, 632|470, 2601, 582, 576, 1183, 35, 188, 94, 186, 107
217-1601|48, 1667|1956, 1955, 1148, 1787, 1037, 48, 1656, 986, 1332, 509
218-2398|1077, 219, 114, 1769, 47, 49|47, 114, 49, 1077, 1769, 219, 45, 26, 1798, 2671
219-404|963, 1878, 404|404, 963, 645, 221, 66, 479, 6, 40, 278, 107
220-4160|654, 1881, 1447|449, 466, 2061, 1882, 1881, 654, 1880, 339, 1590, 1879
221-3329|1884, 1650, 1173|1173, 1650, 756, 1884, 1060, 13, 240, 1885, 14, 241
222-3880|153, 11|2594, 1434, 1060, 206, 49, 14, 1343, 13, 144, 572
223-1421|1892, 6, 939, 5|6, 5, 939, 1892, 85, 14, 39, 676, 29, 206
224-3574|935, 60, 68, 1897, 91|60, 935, 1897, 389, 2577, 106, 1029, 1610, 247, 26
225-3837|1939, 94|808, 254, 512, 35, 206, 2676, 47, 38, 389, 353
226-694|638, 3610, 3609|713, 117, 357, 213, 149, 638, 62, 3610, 712, 3609
227-61|60, 29, 1898, 372|60, 47, 29, 59, 79, 154, 40, 692, 49, 372
228-3876|1930, 436, 46|512, 638, 1079, 1899, 645, 5, 707, 1077, 39, 1629
229-2082|206, 5|254, 5, 206, 397, 40, 93, 62, 78, 638, 1050
230-3530|1270|1094, 1270, 913, 2128, 239, 208, 103, 1052, 112, 5
231-1467|794, 1196, 38, 47|1196, 59, 38, 47, 794, 1532, 52, 163, 63, 49
232-156|711, 206, 40, 397, 5|206, 5, 397, 572, 163, 645, 48, 41, 79, 3691
233-2582|1909|1909
234-65|122, 600, 2513, 54|206, 39, 1032, 1911, 122, 1060, 117, 121, 107, 201
235-1402|939|939, 206, 546, 5, 14, 6, 117, 1060, 49, 47
236-4352|685, 713, 1914|1912, 1914, 1129, 1093, 347, 60, 79, 163, 48, 553
237-1644|370|179, 1915, 1448, 47, 170, 169, 370, 791, 1646, 1645
238-1778|707, 1472, 1917|14, 264, 1175, 717, 85, 707, 5, 6, 906, 425
239-347|14|727, 266, 85, 14, 1094, 634, 247, 728, 510, 509
240-1560|889, 6, 5|645, 119, 94, 5, 6, 342, 1275, 1148, 545, 1920
241-640|50, 85, 39, 103|39, 5, 85, 103, 32, 645, 302, 834, 1921, 87
242-2821|1933|1923, 1932, 965, 1933, 1936, 1356, 1934, 1935, 824, 72
243-116|342, 1629|1060, 469, 1629, 64, 45, 517, 945, 254, 511, 42
244-3822|736|736, 815, 1293, 2577, 171, 281
245-3312|1940, 1942, 654, 1938|1938, 654, 179, 1942, 1941, 1940, 1939
246-3311|1940, 1941, 179, 1938|1939, 1938, 179, 798, 1943, 1940, 1941, 1942
247-3310|179, 1938|1938, 1939, 179, 798, 1943, 654
248-3267|32, 32, 824, 824, 1934, 1936, 1935|1935, 1934, 824, 32, 1933, 1936, 813
249-4160|2061, 466, 449|449, 466, 2061, 49, 47, 45, 490, 126, 371, 14
250-2933|965|965, 1923, 1356, 1932, 1933, 1937, 917, 278, 732, 72
251-1625|590|1345, 117, 582, 107, 6, 5, 14, 1676, 1090, 31
252-1531|335|1259, 189, 250, 666, 26, 42, 12, 10, 377, 254
253-781|713, 1799|3609, 746, 749, 6, 198, 42, 78, 1326, 1945, 8
254-1498|319, 582, 189|189, 319, 582, 2213, 2349, 2124, 2348, 1367, 412, 1132
255-751|240|240, 13, 163, 1094, 1173, 668, 1808, 628, 5, 1406
256-1790|1957, 1956|1864, 2568, 84, 2569, 191, 1487, 1499, 220, 1601, 1331
257-2473|3500, 35, 3622|35, 2676, 636, 2618, 181, 1836, 970, 1840, 880, 1038
258-3448|2056, 2057, 1971, 2029|2029, 1971, 2057, 2056, 2026, 1970, 2025, 2048, 2047, 2046
259-3430|1971, 2012|654, 2008, 1971, 2010, 818, 2006, 2011, 899, 1431, 1221
260-3370|1969, 1970|1970, 1969, 1983, 1976, 1620, 565, 1988, 367, 1971, 1079
261-661|85, 32, 1988|103, 402, 1988, 1079, 141, 112, 157, 1394, 575, 1396
262-3787|98|668, 1808, 163, 892, 490, 14, 98, 466, 52, 240
263-837|32, 237|837, 838, 806, 237, 65, 1597, 6, 418, 45, 29
264-3427|179|32, 1983, 179, 1970, 85, 256, 1620, 353, 21, 490
265-3357|1864|191, 1864, 64, 2158, 2568, 192, 2569, 1966
266-1434|107|1182, 462, 1094, 140, 154, 47, 464, 939, 107, 45
267-1416|2077, 14|1094, 1087, 247, 39, 14, 1145, 49, 105, 392, 2078
268-169|369|142, 254, 1009, 189, 369, 1259, 26, 390, 1923, 1425
269-1629|154|768, 1347, 769, 1147, 364, 1752
270-1517|794, 198, 1420, 1697|436, 417, 796, 1389, 2114, 1697, 52, 1694, 198, 8
271-3476|2080|2080, 2082, 2079
272-3474|2082, 2080|2080, 2082, 2081, 2079
273-3474|2082, 2080|2080, 2082, 2081, 2079
274-234|469, 2083, 42|469, 2083, 254, 153, 379, 65, 1353, 380, 377, 471
275-2803|248, 1710, 1747|1923, 254, 1403, 414, 533, 64, 666, 250, 1783, 1657
276-3476|198, 2080|2080, 2082, 167, 198, 2081, 2084
277-269|6, 5|5, 6, 49, 181, 47, 64, 21, 20, 107, 111
278-2406|595, 35|595, 35, 47, 596, 1077, 2382, 1096, 418, 600, 6
279-276|106, 62, 107, 410, 2, 4, 122, 408, 523, 188, 477, 49|49, 408, 188, 122, 2, 107, 62, 523, 47, 410
280-1381|208, 2469|48, 49, 596, 1137, 47, 208, 542, 372, 917, 247
281-1857|175|175, 794, 623, 1271, 795, 1118, 1549, 52, 796, 150
282-2575|188|2098, 478, 189, 188, 929, 144, 29
283-490|87|469, 14, 42, 1857, 471, 93, 107, 106, 1060, 252
284-1721|29, 1009, 254|72, 2099, 214, 254, 851, 2, 217, 1299, 295, 1949
285-3312|1450, 35, 1942, 654, 1394, 2850|2100, 1938, 654, 179, 1942, 1941, 1940, 1939, 2103, 39
286-3817|596, 46, 2542|596, 2542, 1347, 46, 1696, 1096, 1689, 1129, 94, 49
287-533|45|47, 49, 426, 163, 45, 5, 59, 609, 395, 65
288-1508|826|826, 1053, 302, 605
289-3470|1761|1761, 768, 1347, 2200, 1751, 1755, 1760
290-1966|117, 2107, 1281, 2108, 1283|1283, 2107, 2108, 117, 1053, 153, 733, 181, 32
291-2069|172, 45, 29, 463, 683, 1347, 1059, 73, 103, 179, 5|1678, 240, 2627, 672, 186, 181, 461, 293, 217, 686
292-2090|1420|1420, 50, 206, 62, 1717, 794, 198, 8, 6, 1715
293-1788|1114|20, 65, 1114, 1507, 1505, 15, 2111, 898, 819, 916
294-3459|35, 1366, 5|35, 184, 715, 1423, 253, 47, 5, 517, 1015, 39
295-1805|2, 79, 113|582, 189, 319, 1517, 1491, 1492, 79, 144, 2, 1233
296-3874|359|246, 359, 423, 49, 47, 2072, 1823, 2579, 1320, 942
297-2432|1457, 3, 57, 15, 1747|57, 1457, 1747, 15, 3, 491, 485, 56, 759, 1253
298-110|1094|52, 221, 175, 65, 85, 1806, 303, 357, 213, 800
299-3855|2117, 304|2117, 304, 2801, 242, 2565, 280, 2566
300-1297|902, 217, 2118, 2119, 32|1124, 2119, 2118, 1094, 1954, 1577, 874, 94, 1122, 217
301-1319|1277|655, 582, 732, 340, 94, 1122, 6, 605, 2, 32
302-71|1631|1631, 47, 131, 130, 133, 132, 45, 6, 17, 122
303-2063|659, 313, 660|1923, 660, 313, 659, 1671, 1670, 1669, 764, 189, 84
304-3873|171, 2096|2127, 1389, 2114, 1094, 2096, 1537, 2129, 2130, 2128, 208
305-3531|2132, 2133, 179|2133, 2132, 179
306-1061|239, 999, 582, 1000, 813|239, 817, 582, 94, 245, 47, 49, 1365, 189, 319
307-3229|110|965, 717, 5, 26
308-4353|2, 971|5, 47, 49, 105, 254, 45, 6, 68, 638, 436
309-2101|64, 1111, 142, 342, 1724|342, 142, 1111, 64, 1724, 631, 1745, 1455, 24, 266
310-878|247|247, 1127, 35, 728, 94, 208, 402, 2754, 1094, 2176
311-3808|93|93, 1094, 45, 138, 41, 389, 1130, 395, 63, 42
312-3504|206, 2146|206, 2146, 2109, 92
313-3801|1946|42, 2126, 1946, 68, 142, 1427, 2687, 93, 26, 179
314-1682|49|6, 418, 1597, 654, 45, 126, 49, 17, 117, 122
315-502|1145|14, 32, 478, 1698, 65, 94, 266, 85, 256, 5
