32-1209|141, 247|247, 14, 6, 45, 965, 254, 49, 47, 246, 2213
33-857|793, 857|47, 857, 49, 14, 965, 903, 68, 1046, 1045, 2213
34-1904|242, 863, 23|47, 863, 965, 242, 1715, 49, 2213, 713, 14, 1716
35-1232|367, 308|402, 965, 952, 1079, 128, 728, 2213, 1051, 47, 49
36-217|355, 122, 246, 35, 356, 357|246, 47, 93, 965, 1040, 213, 2213, 1054, 49, 252
37-2082|721, 206, 397, 5|5, 583, 965, 206, 1094, 2213, 163, 47, 49, 124
38-1542|305, 522|305, 1068, 875, 965, 106, 952, 1067, 445, 1065, 1064
39-1187|863, 91|91, 45, 68, 965, 242, 90, 47, 2213, 254, 1094
40-722|1085, 1101, 707|14, 5, 965, 1094, 49, 47, 707, 6, 2213, 1085
41-656|282, 353|698, 282, 353, 1103, 965, 1104, 2213, 1094, 47, 49
42-2087|107, 1121, 542, 47, 5, 49|49, 47, 5, 965, 542, 64, 2213, 113, 1094, 94
43-2472|715, 1835, 806, 1837|893, 252, 35, 965, 6, 2213, 1836, 47, 207, 1094
44-1985|654|6, 5, 965, 3692, 35, 2213, 717, 970, 26, 652
45-1770|247, 1060, 939|14, 965, 206, 1094, 5, 47, 2213, 49, 1060, 6
46-801|582, 1183|1183, 582, 965, 1094, 189, 2213, 319, 1309, 1923, 1145
47-212|343, 348, 85, 154, 2567, 1185, 147, 970, 64, 422, 296, 1190, 22|22, 965, 342, 47, 107, 5, 49, 343, 2213, 14
48-233|47, 353|47, 49, 965, 92, 2213, 1094, 242, 14, 353, 45
49-1422|172, 672, 4, 5|672, 183, 4, 5, 965, 645, 1060, 172, 2213, 47
50-526|247, 621|14, 47, 965, 1094, 49, 5, 2213, 189, 6, 247
51-602|1197|1197, 47, 965, 717, 49, 1923, 2213, 1094, 50, 14
52-4083|2553, 467|2782, 2781, 3615, 965, 47, 3614, 207, 6, 2213, 715
53-14|114, 1200, 609, 49|49, 47, 1200, 965, 246, 247, 2213, 1094, 408, 14
54-83|567|488, 567, 858, 49, 47, 965, 45, 2213, 126, 1094
55-1289|141, 45, 733, 242, 167|242, 965, 6, 68, 342, 45, 2213, 47, 49, 1094
56-653|14, 22|22, 40, 965, 84, 64, 582, 170, 227, 2213, 698
57-1477|1202|1202, 1923, 965, 1094, 2213, 47, 49, 14, 107, 5
58-1189|1077, 282, 342, 45, 32|35, 47, 207, 1077, 965, 45, 342, 179, 282, 6
59-109|645|645, 5, 2213, 6, 14, 965, 1094, 130, 47, 1060
60-2661|179|1923, 965, 340, 45, 254, 2695, 2699, 2213, 1094, 47
61-1222|707, 217, 1893, 1102, 110|14, 5, 965, 1094, 6, 2213, 645, 47, 1102, 49
62-2076|117, 107, 83, 79, 47, 68, 49|45, 47, 59, 79, 965, 163, 49, 246, 17, 2213
63-3503|1053|826, 1053, 965, 605, 64, 2213, 32, 1094, 354, 47
64-1866|898, 706, 1543, 717|965, 796, 795, 47, 1094, 2213, 49, 14, 592, 79
65-1542|1068, 305, 936|305, 1068, 875, 965, 936, 1250, 1251, 2213, 206, 645
66-361|61, 1689|47, 49, 6, 61, 45, 965, 63, 2213, 14, 1427
67-456|79, 84, 278|965, 79, 47, 21, 49, 2213, 14, 1094, 5, 84
68-632|106, 305, 936|106, 305, 936, 965, 952, 1260, 163, 2213, 47, 49
69-407|50, 51, 487, 1074, 5|189, 965, 5, 2213, 52, 47, 1258, 50, 1094, 49
70-3875|239, 249, 14, 1678|2579, 965, 47, 49, 305, 2213, 1094, 5, 107, 106
71-607|62, 1266, 560, 1268, 311|560, 2, 512, 14, 965, 2213, 49, 47, 6, 1094
72-1370|271, 1274, 225, 963, 812, 500, 273, 1150, 1181|717, 1150, 965, 1410, 14, 5, 6, 2213, 49, 1916
73-1966|1285, 1281, 1284, 1280, 1283, 396|1283, 1280, 396, 1281, 965, 1282, 2213, 1284, 1094, 117
74-4039|1286|1286, 2749, 2741, 1110, 965, 184, 117, 2748, 2213, 181
75-2467|1368, 1588, 1292, 1294|1833, 1294, 1675, 107, 965, 1307, 1588, 1457, 1368, 1289
76-918|687|371, 517, 342, 266, 965, 49, 47, 6, 354, 1485
77-3340|426, 388, 1332, 553|1094, 965, 47, 32, 49, 426, 553, 2213, 1956, 1038
78-984|1207, 768, 85, 198|768, 5, 965, 14, 6, 198, 2213, 1094, 47, 85
79-381|117, 79, 213, 357, 457|79, 84, 965, 1297, 2213, 117, 47, 213, 40, 49
80-1028|41, 39, 5, 6|39, 206, 5, 242, 933, 965, 6, 14, 2213, 26
81-1527|141, 45, 254, 1426|68, 93, 965, 45, 1255, 219, 254, 85, 47, 2213
82-110|50, 51, 52, 175|49, 52, 965, 1094, 6, 5, 47, 2213, 35, 14
83-1105|1339, 1337, 1023, 13|1337, 13, 1023, 5, 965, 6, 14, 49, 47, 1094
84-1475|1341, 188, 22|22, 1341, 14, 582, 40, 965, 84, 2630, 13, 1094
85-2443|1811, 582, 703, 655, 1534|965, 1811, 655, 582, 2213, 1094, 1807, 412, 47, 1809
86-268|49|49, 5, 47, 1147, 965, 768, 1094, 2213, 1347, 14
87-1641|254, 604, 556, 1219, 26, 42, 1259, 124|1259, 254, 26, 1353, 965, 239, 170, 319, 1355, 1427
88-323|65, 84, 40|79, 40, 65, 965, 14, 84, 107, 2213, 47, 1094
89-2531|498|98, 1350, 965, 14, 2213, 1094, 49, 47, 939, 5
90-3948|239, 324, 855|1094, 965, 1353, 254, 2213, 47, 45, 49, 14, 1923
91-427|106, 1077, 1060, 1201|47, 49, 965, 5, 45, 6, 2213, 14, 1094, 107
92-3302|1240|965, 1094, 342, 1387, 1923, 517, 2213, 1389, 1347, 47
93-1744|354|29, 833, 6, 965, 189, 3692, 2213, 354, 335, 449
94-3884|117, 2, 1392, 6, 1393, 1212, 756, 5, 660, 746|280, 3611, 1391, 14, 348, 5, 965, 1393, 1392, 2213
95-1145|6, 1099, 5, 418|645, 47, 49, 35, 965, 5, 6, 2213, 1094, 14
96-3948|401, 298, 239, 103, 85, 962, 2977|1094, 965, 298, 401, 85, 103, 2213, 1199, 47, 49
97-388|30, 32|717, 965, 32, 271, 1274, 273, 1923, 824, 2213, 189
98-780|247, 1397, 645, 14|645, 1397, 618, 14, 965, 2213, 1094, 13, 189, 5
99-1953|1398|6, 354, 116, 965, 342, 189, 3692, 1398, 2213, 207
100-1424|1401, 323, 5, 6|1094, 14, 5, 6, 965, 2213, 1401, 49, 1060, 47
101-2402|181|965, 113, 50, 1345, 1099, 512, 1323, 49, 1094, 2213
102-2027|1416, 60, 774, 206, 1419, 1413|206, 47, 965, 64, 774, 49, 256, 1094, 2213, 5
103-2015|342, 38|64, 965, 35, 1606, 1608, 45, 253, 47, 2213, 49
104-804|748, 1437, 339|1187, 1437, 1435, 965, 339, 603, 2213, 47, 1094, 49
105-3882|1440, 107|14, 98, 965, 107, 2213, 3692, 1094, 717, 85, 1439
106-460|432, 588, 589|1442, 1443, 2213, 965, 432, 588, 589, 1444, 582, 189
107-2486|1448, 1762|1435, 1453, 47, 1434, 1845, 49, 965, 1844, 2213, 45
108-1282|565|965, 794, 565, 1556, 641, 811, 903, 2213, 342, 47
109-1210|1080, 107, 952, 1462, 1091, 14, 1460, 1466, 1092, 1067|107, 965, 1081, 1079, 1092, 47, 1091, 49, 14, 2213
110-804|1469|704, 965, 1435, 1470, 1469, 1468, 2213, 206, 582, 1094
111-1360|1580, 1144|13, 1471, 6, 5, 1144, 965, 14, 1094, 2213, 47
112-1541|137, 2, 935, 1475, 6, 305, 111, 98, 936|305, 111, 935, 6, 965, 2213, 47, 107, 1094, 2
113-3331|231, 14, 898|1094, 14, 49, 47, 965, 2213, 48, 46, 898, 1477
114-816|340, 810, 32|340, 112, 965, 353, 517, 128, 32, 2213, 47, 49
115-934|1510|965, 527, 1492, 898, 1094, 2213, 1923, 1389, 2114, 47
116-971|903|863, 903, 98, 965, 820, 1094, 2213, 47, 1045, 219
117-1597|114, 188, 47, 49|49, 47, 965, 79, 2213, 5, 1094, 14, 1331, 45
118-845|845|845, 47, 5, 810, 965, 49, 14, 2213, 1094, 6
119-407|1797, 52, 557, 5|47, 965, 49, 5, 2213, 580, 1129, 52, 50, 1094
120-1583|1526, 133|47, 965, 2, 498, 2519, 49, 2213, 1313, 116, 1312
121-1571|64, 6|6, 64, 49, 47, 1781, 965, 2213, 45, 371, 1094
122-205|21, 64, 155|64, 14, 965, 6, 107, 22, 2213, 47, 659, 1529
123-850|50, 142, 14|14, 50, 965, 47, 156, 49, 29, 2213, 1094, 142
124-639|59, 499, 49|49, 47, 499, 965, 14, 6, 2213, 1094, 5, 50
125-1873|1900, 63, 32, 26|63, 1094, 32, 965, 79, 2213, 47, 49, 179, 14
126-719|241, 13, 1060|14, 1060, 13, 241, 1094, 965, 2213, 247, 16, 707
127-4161|1037, 1267, 1032|582, 2832, 3674, 1238, 47, 965, 49, 2213, 1094, 1540
128-256|725|1094, 14, 22, 336, 49, 965, 1551, 2213, 47, 79
129-615|673|673, 1300, 342, 965, 1553, 659, 920, 2213, 1094, 32
130-948|903, 266|903, 342, 266, 965, 917, 15, 2213, 897, 634, 367
131-385|94, 419|94, 79, 543, 965, 47, 49, 2213, 1094, 14, 107
132-3564|107, 1557, 1564, 1099, 498, 1566|47, 498, 965, 1099, 1557, 107, 94, 2213, 49, 1094
133-1914|835, 2801|835, 620, 965, 2617, 344, 910, 1199, 2213, 1094, 47
134-1255|1547, 1347|1389, 2114, 1109, 965, 863, 961, 2213, 1094, 85, 47
135-938|915|915, 965, 634, 737, 565, 299, 2189, 1045, 2213, 1293
136-1421|1582, 645, 939|965, 47, 6, 14, 5, 2213, 49, 939, 1094, 45
137-1188|93|93, 254, 64, 49, 881, 965, 388, 45, 47, 2213
138-396|29, 337, 313|965, 1094, 2213, 29, 618, 47, 1434, 49, 144, 645
139-4302|3642, 1352, 3643|107, 3643, 3642, 965, 337, 13, 224, 2213, 1094, 645
140-448|49, 1050, 1382, 79, 388|49, 47, 79, 965, 2213, 59, 5, 6, 1094, 14
141-1193|1595|141, 14, 965, 167, 5, 2213, 1094, 47, 49, 369
142-4054|282, 620, 2621, 2607, 1942, 1157|620, 2663, 2840, 965, 354, 2213, 39, 654, 1094, 47
143-4352|8, 685|1259, 1354, 965, 615, 2213, 254, 1094, 47, 49, 1923
144-1147|774, 206|863, 228, 206, 965, 39, 47, 5, 2213, 50, 1094
145-1023|72, 1406, 98, 221|965, 2213, 40, 5, 1094, 47, 14, 49, 107, 6
146-1546|1283|1283, 1280, 1281, 396, 2107, 117, 965, 1282, 2108, 32
147-1517|208|208, 1389, 2114, 796, 965, 52, 1094, 2213, 5, 47
148-1704|112, 14|14, 645, 965, 113, 673, 2213, 49, 47, 1094, 1060
149-1777|29, 85|1094, 1471, 965, 1079, 107, 2213, 1386, 85, 14, 98
150-804|45|965, 1435, 833, 1370, 32, 2213, 68, 1094, 47, 49
151-3508|1613, 1604, 85, 649, 402, 35, 103|45, 35, 1015, 402, 156, 965, 254, 47, 13, 2213
152-2028|1606, 466, 1610, 1608, 1029|1606, 1608, 1610, 965, 1425, 2213, 47, 1094, 466, 45
153-435|2151, 47, 68|47, 206, 64, 654, 49, 45, 965, 1077, 1629, 2213
154-3457|107, 1606, 253, 1608, 1425|45, 85, 103, 965, 342, 2213, 1606, 1608, 47, 49
155-525|107, 1631, 1090, 47, 49|49, 47, 1631, 965, 14, 1090, 542, 2213, 1698, 1094
156-1344|1649, 135, 47|47, 135, 965, 49, 2688, 876, 2213, 1125, 1094, 14
157-66|123, 311, 20, 366, 278, 21, 64, 127, 124, 22|22, 64, 965, 21, 20, 127, 2213, 47, 14, 49
158-2044|6|6, 14, 1647, 977, 965, 47, 49, 2213, 1094, 107
159-2094|193, 1717, 177|858, 177, 1762, 1763, 965, 2213, 47, 49, 6, 1094
160-1607|188, 189|5, 965, 1094, 2213, 14, 48, 79, 206, 47, 29
161-1285|335|254, 965, 1425, 45, 124, 748, 2213, 1094, 47, 1923
162-222|85, 726, 14, 361|1094, 965, 717, 14, 1137, 645, 85, 2213, 45, 254
163-1921|341, 154, 1665, 40, 344|2, 835, 1665, 6, 5, 644, 965, 50, 1094, 2213
164-1384|485, 206, 1666, 105, 1236|1666, 206, 582, 1183, 965, 570, 1236, 571, 2213, 1145
165-3566|128|965, 1094, 764, 1667, 706, 189, 1923, 1671, 2213, 3692
166-829|803|112, 803, 354, 806, 965, 782, 2213, 47, 49, 1094
167-3875|239, 249, 14, 1678, 936|2579, 965, 409, 49, 47, 2213, 5, 1094, 644, 6
168-156|171, 94, 41, 206, 1706|5, 206, 965, 49, 47, 2213, 14, 79, 1094, 107
169-1216|1714, 1081, 1713, 1466|47, 965, 107, 1092, 49, 1081, 14, 1096, 2213, 32
170-1097|715, 852, 39, 206, 645, 1715, 1252, 5|5, 1715, 206, 965, 39, 1094, 47, 2213, 645, 49
171-868|400, 1621, 47|47, 371, 965, 49, 6, 2213, 45, 50, 1094, 14
172-168|6, 5|5, 6, 14, 965, 645, 1094, 2213, 47, 898, 49
173-471|546|546, 49, 47, 45, 126, 965, 2213, 1094, 14, 107
174-2369|142, 342|342, 142, 631, 965, 1111, 2213, 266, 1094, 776, 1455
175-2378|1755, 1751, 1347|1751, 1347, 1761, 2682, 768, 965, 1752, 14, 2213, 1094
176-2343|239, 659|342, 659, 239, 965, 142, 1111, 631, 2213, 1094, 266
177-2182|1111, 1757|1111, 342, 631, 142, 965, 2213, 776, 1455, 1094, 266
178-2362|1755, 1761|1347, 14, 1751, 768, 965, 2682, 1094, 49, 2213, 47
179-3319|810, 582|582, 189, 319, 965, 2150, 806, 805, 32, 2213, 1094
180-3819|1590, 976|968, 2545, 2544, 1453, 1764, 965, 2213, 1094, 63, 47
181-890|50, 228, 713, 879, 887, 1426|228, 342, 879, 50, 965, 47, 1300, 887, 2213, 49
182-2412|354, 1099, 237|237, 49, 1099, 47, 965, 354, 2213, 2224, 1094, 6
183-895|659, 1787|342, 702, 325, 965, 582, 2213, 1094, 498, 47, 49
184-4352|1790|52, 1790, 965, 2213, 113, 713, 1094, 47, 1265, 49
185-2394|107, 595, 869, 1791, 2296, 455, 843, 1036, 47|35, 49, 595, 107, 596, 1036, 965, 2213, 47, 1094
186-1891|246|47, 49, 246, 965, 1434, 35, 1590, 2213, 1394, 298
187-651|52, 308|52, 14, 965, 47, 49, 2213, 696, 697, 695, 92
188-2059|764, 1267, 567, 1800, 1801, 1667, 706|706, 567, 764, 1667, 965, 1800, 1267, 1801, 1094, 2213
189-2425|239, 446, 1789, 1210|1789, 965, 659, 342, 2213, 1210, 1094, 582, 47, 49
190-135|62, 1762, 638, 409|6, 1094, 47, 965, 62, 2213, 5, 2, 49, 45
191-161|1803, 781, 217, 240, 241, 13, 54|49, 13, 14, 47, 965, 1094, 240, 5, 6, 2213
192-551|206|47, 206, 45, 5, 14, 645, 965, 397, 49, 2213
193-4159|1558|649, 746, 965, 2213, 47, 1094, 35, 14, 49, 103
194-29|141, 79, 1808, 42|965, 79, 49, 2213, 47, 68, 1094, 1808, 72, 26
195-3532|141|68, 1602, 965, 2213, 1094, 47, 49, 103, 5, 298
196-2459|1821, 1207, 1820|1822, 52, 1240, 1819, 1821, 1820, 965, 1426, 47, 1207
197-1968|52|1240, 1822, 52, 47, 965, 1819, 208, 1820, 1426, 2213
198-4353|117, 306, 971, 84, 64|965, 117, 306, 47, 2213, 14, 49, 6, 1094, 1060
199-4353|214, 971, 405, 84, 64|45, 6, 965, 47, 2213, 49, 1094, 2, 26, 306
200-245|120, 88, 140|1675, 107, 117, 965, 396, 2577, 140, 1833, 120, 2213
201-1561|1833, 550, 1298, 1294|1833, 107, 1297, 965, 1296, 1299, 1298, 1293, 1294, 2213
202-4354|1434, 1590, 836, 2634|35, 965, 1836, 1838, 2213, 47, 1094, 970, 49, 207
203-1989|45, 342, 35, 654, 2382, 68|35, 253, 965, 47, 68, 6, 2213, 654, 45, 49
204-2488|1448, 1845|858, 1435, 1434, 177, 1448, 965, 2213, 1453, 1845, 47
205-3599|1450, 113|2213, 858, 965, 1453, 1434, 753, 1129, 113, 47, 1198
206-758|378, 1808, 582|582, 965, 189, 1808, 94, 1094, 2213, 239, 732, 47
207-17|14, 49|59, 47, 49, 45, 965, 14, 163, 2213, 38, 1196
208-2486|1344|1435, 49, 1434, 1845, 6, 1453, 1844, 965, 2213, 631
209-2055|64, 596, 29, 858, 335, 64, 250, 64|858, 60, 2593, 1659, 6, 2213, 965, 64, 342, 1094
210-341|50, 51, 493|50, 51, 965, 493, 2213, 47, 79, 1094, 49, 29
211-234|377, 378, 254, 1854|254, 377, 965, 49, 153, 1854, 26, 2213, 47, 107
212-3889|1828, 1129, 1855, 149|149, 208, 965, 1888, 2599, 2600, 1330, 2213, 65, 1129
213-1773|254|254, 808, 124, 965, 2213, 47, 1094, 313, 49, 45
214-3122|669|965, 2777, 1923, 2692, 669, 2213, 1094, 254, 47, 49
215-2983|732, 582, 1862, 470|965, 1094, 1923, 582, 2213, 14, 553, 47, 49, 1676
216-1461|1554, 666, 556, 32, 365, 1043, 632|582, 1183, 470, 965, 49, 2601, 47, 576, 2213, 1094
217-1601|48, 1667|965, 49, 6, 2213, 1094, 582, 47, 48, 14, 5
218-2398|1077, 219, 114, 1769, 47, 49|47, 49, 1077, 114, 965, 35, 2213, 1769, 45, 1094
219-404|963, 1878, 404|963, 404, 6, 965, 107, 2213, 645, 47, 49, 40
220-4160|654, 1881, 1447|466, 449, 2061, 965, 2213, 1094, 338, 654, 1796, 47
221-3329|1884, 1650, 1173|1650, 756, 14, 47, 1173, 965, 13, 1060, 2213, 1094
222-3880|153, 11|2594, 1434, 965, 49, 14, 2213, 1060, 47, 1094, 206
223-1421|1892, 6, 939, 5|5, 6, 965, 14, 1891, 245, 2213, 939, 1094, 47
224-3574|935, 60, 68, 1897, 91|60, 1610, 935, 1897, 1029, 965, 106, 2577, 389, 45
225-3837|1939, 94|254, 512, 808, 47, 965, 35, 2213, 49, 206, 1094
226-694|638, 3610, 3609|965, 49, 117, 713, 2213, 213, 357, 62, 149, 47
227-61|60, 29, 1898, 372|47, 60, 49, 29, 965, 79, 1094, 2213, 372, 59
228-3876|1930, 436, 46|512, 638, 645, 965, 2213, 5, 1094, 6, 47, 49
229-2082|206, 5|254, 5, 965, 206, 1094, 2213, 40, 47, 93, 49
230-3530|1270|1094, 5, 6, 965, 208, 239, 2128, 913, 1270, 112
231-1467|794, 1196, 38, 47|47, 59, 1196, 38, 965, 49, 2213, 45, 1094, 14
232-156|711, 206, 40, 397, 5|206, 5, 965, 2213, 47, 397, 49, 14, 1094, 79
233-2582|1909|1909, 965, 2213, 1094, 47, 49, 1923, 14, 107, 5
234-65|122, 600, 2513, 54|206, 39, 965, 107, 49, 2213, 47, 122, 117, 1094
235-1402|939|49, 1094, 965, 47, 546, 206, 14, 2213, 5, 6
236-4352|685, 713, 1914|1912, 965, 2213, 1094, 1129, 79, 47, 49, 1923, 14
237-1644|370|179, 47, 1448, 1915, 965, 2213, 49, 1094, 14, 1923
238-1778|707, 1472, 1917|14, 1916, 965, 1094, 5, 6, 2213, 47, 717, 85
239-347|14|14, 1094, 965, 727, 32, 2213, 247, 85, 47, 5
240-1560|889, 6, 5|94, 645, 119, 965, 342, 6, 5, 64, 2213, 1094
241-640|50, 85, 39, 103|39, 5, 85, 103, 965, 645, 2213, 47, 1094, 49
242-2821|1933|965, 1923, 1932, 1933, 1094, 2213, 1356, 47, 49, 14
243-116|342, 1629|1060, 39, 45, 965, 14, 64, 2213, 47, 49, 5
244-3822|736|736, 815, 1293, 965, 171, 281, 2577, 1094, 107, 2213
245-3312|1940, 1942, 654, 1938|1938, 179, 1939, 965, 1942, 1941, 1940, 654, 2213, 1943
246-3311|1940, 1941, 179, 1938|1938, 179, 1939, 1943, 798, 965, 1942, 1941, 1940, 2213
247-3310|179, 1938|1938, 179, 1939, 1943, 798, 654, 965, 2213, 1094, 47
248-3267|32, 32, 824, 824, 1934, 1936, 1935|965, 1935, 1934, 32, 824, 1923, 1933, 1936, 1094, 2213
249-4160|2061, 466, 449|49, 466, 47, 449, 2061, 965, 45, 14, 2213, 1094
250-2933|965|965, 1923, 1094, 2213, 1356, 47, 49, 1932, 14, 107
251-1625|590|1345, 582, 117, 965, 14, 6, 5, 1094, 107, 2213
252-1531|335|1259, 189, 965, 254, 2213, 26, 1094, 45, 47, 42
253-781|713, 1799|3609, 6, 965, 198, 746, 749, 2213, 1094, 42, 78
254-1498|319, 582, 189|189, 582, 2213, 319, 965, 1094, 47, 1923, 49, 14
255-751|240|1094, 965, 254, 5, 6, 240, 2213, 14, 163, 47
256-1790|1957, 1956|2568, 965, 191, 1864, 47, 84, 2213, 1094, 49, 2569
257-2473|3500, 35, 3622|35, 965, 2676, 32, 880, 47, 298, 181, 1836, 970
258-3448|2056, 2057, 1971, 2029|1970, 2029, 1983, 1971, 2057, 2056, 965, 2213, 1976, 1620
259-3430|1971, 2012|654, 1971, 2008, 1970, 818, 965, 2006, 2010, 899, 2213
260-3370|1969, 1970|1970, 1969, 1983, 965, 2213, 1976, 1620, 1094, 2029, 47
261-661|85, 32, 1988|1970, 1983, 965, 103, 1094, 402, 2213, 47, 85, 49
262-3787|98|1808, 668, 163, 14, 965, 98, 466, 490, 892, 1094
263-837|32, 237|965, 65, 806, 6, 237, 837, 838, 2213, 47, 49
264-3427|179|1970, 1983, 179, 32, 256, 965, 85, 2213, 1620, 1094
265-3357|1864|64, 191, 1864, 2568, 192, 965, 2569, 1966, 2158, 2213
266-1434|107|462, 1182, 1094, 965, 14, 47, 2213, 49, 5, 6
267-1416|2077, 14|1094, 14, 49, 247, 1087, 965, 47, 2213, 2078, 1145
268-169|369|254, 965, 1923, 2213, 1094, 45, 47, 26, 49, 1259
269-1629|154|768, 1347, 364, 1147, 769, 1752, 965, 2213, 14, 1094
270-1517|794, 198, 1420, 1697|1389, 2114, 796, 965, 198, 6, 436, 2213, 52, 1094
271-3476|2080|2080, 2079, 2082, 2081, 965, 2213, 1094, 47, 49, 1923
272-3474|2082, 2080|2080, 2079, 2082, 2081, 965, 2213, 1094, 47, 49, 1923
273-3474|2082, 2080|2080, 2079, 2082, 2081, 965, 2213, 1094, 47, 49, 1923
274-234|469, 2083, 42|469, 2083, 254, 965, 471, 2213, 47, 1094, 45, 1353
275-2803|248, 1710, 1747|1923, 965, 254, 2213, 1094, 47, 64, 49, 666, 26
276-3476|198, 2080|2080, 2082, 2081, 2079, 198, 2084, 167, 965, 2213, 1094
277-269|6, 5|5, 6, 49, 47, 965, 107, 2213, 14, 64, 1094
278-2406|595, 35|35, 595, 47, 49, 965, 2213, 6, 596, 1094, 45
279-276|106, 62, 107, 410, 2, 4, 122, 408, 523, 188, 477, 49|49, 47, 2213, 965, 107, 45, 14, 1094, 408, 2
280-1381|208, 2469|48, 49, 47, 965, 596, 1137, 2213, 1094, 14, 6
281-1857|175|794, 965, 175, 623, 1271, 49, 47, 2213, 795, 1094
282-2575|188|2098, 478, 29, 189, 965, 188, 144, 929, 2213, 47
283-490|87|469, 14, 965, 107, 42, 45, 2213, 47, 471, 5
284-1721|29, 1009, 254|72, 965, 254, 2213, 2099, 1094, 47, 214, 49, 2
285-3312|1450, 35, 1942, 654, 1394, 2850|2100, 1938, 179, 1939, 965, 1942, 1941, 1940, 2103, 654
286-3817|596, 46, 2542|46, 1347, 2542, 49, 965, 2213, 1696, 596, 1096, 47
287-533|45|49, 47, 163, 965, 45, 5, 426, 6, 2213, 1094
288-1508|826|826, 1053, 605, 302, 965, 2213, 1094, 47, 49, 1923
289-3470|1761|1761, 768, 1347, 1751, 1760, 2200, 1755, 965, 1752, 2213
290-1966|117, 2107, 1281, 2108, 1283|1283, 2107, 1280, 117, 2108, 965, 1281, 2213, 396, 1094
291-2069|172, 45, 29, 463, 683, 1347, 1059, 73, 103, 179, 5|1678, 240, 2627, 965, 181, 186, 672, 2213, 92, 1094
292-2090|1420|1420, 198, 206, 965, 8, 6, 50, 1325, 47, 2213
293-1788|1114|20, 15, 2111, 965, 65, 1505, 815, 1507, 1114, 2213
294-3459|35, 1366, 5|35, 184, 715, 47, 965, 2213, 49, 1094, 5, 14
295-1805|2, 79, 113|582, 189, 319, 965, 1492, 79, 2213, 1491, 1094, 1517
296-3874|359|47, 49, 2579, 246, 423, 359, 965, 2072, 1823, 2213
297-2432|1457, 3, 57, 15, 1747|965, 57, 1457, 15, 2213, 1747, 47, 1094, 485, 342
298-110|1094|52, 965, 1094, 49, 800, 2213, 47, 85, 14, 65
299-3855|2117, 304|2117, 304, 965, 2801, 280, 242, 2565, 2566, 2213, 1094
300-1297|902, 217, 2118, 2119, 32|1094, 2119, 2118, 965, 2213, 94, 800, 1124, 1122, 47
