47-212|343, 348, 85, 154, 2567, 1185, 147, 970, 64, 422, 296, 1190, 22|1185, 189, 1186, 835, 49, 47, 970, 609, 423, 408
48-233|47, 353|47, 92, 49, 242, 353, 78, 23, 114
49-1422|172, 672, 4, 5|183, 4, 672
50-526|247, 621|106, 359, 578, 32, 113, 1195, 14, 49, 425, 5
51-602|1197|1197, 717
52-4083|2553, 467|19, 830, 838, 1198, 207, 6, 654, 1041, 1199, 103
53-14|114, 1200, 609, 49|1200, 247, 246, 665, 49, 408
54-83|567|567, 488, 858
55-1289|141, 45, 733, 242, 167|242, 1201, 6, 614, 1046, 342, 446, 103, 905
56-653|14, 22|22, 170, 40, 84, 227
57-1477|1202|1202
58-1189|1077, 282, 342, 45, 32|35, 32, 179, 1078, 282, 1077, 6, 47, 114, 45
59-109|645|645, 1203, 130, 14, 1208, 425, 147, 1204, 142, 13
60-2661|179|340, 254, 45
61-1222|707, 217, 1893, 1102, 110|14, 1215, 100, 707, 568, 645, 13, 281, 1211, 659
62-2076|117, 107, 83, 79, 47, 68, 49|47, 1218, 423, 655, 45, 50, 246, 114, 1235, 49
63-3503|1053|1053, 354, 302, 605, 64, 339, 258, 508
64-1866|898, 706, 1543, 717|947, 1003, 1246, 47, 1241, 1037, 1245, 79, 795, 1244
65-1542|1068, 305, 936|1250, 936, 1251, 206, 723, 1252, 645, 1063, 39, 1253
66-361|61, 1689|47, 114, 15, 49, 478, 60, 596, 1254, 14, 374
67-456|79, 84, 278|79, 84, 113, 47, 68, 22, 64, 21, 278, 20
68-632|106, 305, 936|936, 305, 106
69-407|50, 51, 487, 1074, 5|5, 1074, 64, 580, 487, 417, 153, 416, 189, 124
70-3875|239, 249, 14, 1678|1070, 1067, 1261, 1066, 1065, 1064, 1063, 445, 78, 481
71-607|62, 1266, 560, 1268, 311|1265, 560, 1273, 2, 297, 1266, 1268, 1270, 1215, 323
72-1370|271, 1274, 225, 963, 812, 500, 273, 1150, 1181|812, 225, 1274, 717, 271, 963, 17, 81, 1275, 6
73-1966|1285, 1281, 1284, 1280, 1283, 396|1283, 1280, 396, 1284, 153, 1285, 1276, 1279, 655, 1278
74-4039|1286|1286, 1110
75-2467|1368, 1588, 1292, 1294|1294, 1289, 1292, 1297, 1307, 1296, 1306, 1293, 817, 42
76-918|687|208, 65, 6, 1311, 266, 371, 49, 353, 792, 609
77-3340|426, 388, 1332, 553|426, 1332, 63, 47, 65, 437, 32, 48, 107, 188
78-984|1207, 768, 85, 198|6, 85, 768, 1207, 538, 113, 637, 1118, 352, 891
79-381|117, 79, 213, 357, 457|79, 357, 213, 117, 1297, 521, 40, 144, 29, 154
80-1028|41, 39, 5, 6|39, 65, 6, 5, 41, 26, 963, 24
81-1527|141, 45, 254, 1426|254, 385, 45, 11, 121, 85, 103, 141
82-110|50, 51, 52, 175|6, 5, 323, 671, 645, 751, 396, 419, 126, 122
83-1105|1339, 1337, 1023, 13|1337, 13, 6, 5, 1340, 1023, 241, 1339, 1338, 707
84-1475|1341, 188, 22|22, 1341, 188, 343, 73, 360, 14, 13
85-2443|1811, 582, 703, 655, 1534|582, 655, 556, 412, 517, 113, 1277, 732, 85, 717
86-268|49|1147, 5, 22, 24, 713, 1347, 83, 1342, 889, 149
87-1641|254, 604, 556, 1219, 26, 42, 1259, 124|1259, 170, 26, 239, 1348, 1349, 377, 1247
88-323|65, 84, 40|79, 40, 84, 41, 18, 14, 65, 22, 64, 21
89-2531|498|84, 22, 750, 906, 147, 475, 1351, 674, 704, 130
90-3948|239, 324, 855|1353, 590, 962, 812, 225, 464, 379, 170, 1132, 181
91-427|106, 1077, 1060, 1201|47, 246, 1201, 14, 171, 247, 114, 454, 35, 1373
92-3302|1240|577, 517, 815, 1389, 892, 1387, 1347, 342, 1388
93-1744|354|29, 833, 1390, 449, 6
94-3884|117, 2, 1392, 6, 1393, 1212, 756, 5, 660, 746|348, 1391, 5, 746, 14, 1393, 1392, 223
95-1145|6, 1099, 5, 418|645, 49, 47
96-3948|401, 298, 239, 103, 85, 962, 2977|1394, 1395, 579, 1199, 85, 103, 298, 1396, 401
97-388|30, 32|32, 824, 717, 273, 1274, 271
98-780|247, 1397, 645, 14|645, 1397, 618, 707, 13, 425
99-1953|1398|1398, 1399, 490, 342, 6, 418, 654, 1400, 207, 282
100-1424|1401, 323, 5, 6|1401, 311, 926, 14, 6, 5, 264, 263, 142, 186
101-2402|181|1279, 1277, 106, 1406, 101, 1345, 117, 67, 102, 992
102-2027|1416, 60, 774, 206, 1419, 1413|206, 1411, 64, 1416, 1413, 68, 39, 93, 1419, 47
103-2015|342, 38|45, 386, 26, 1038, 38, 64, 252, 469, 23, 254
104-804|748, 1437, 339|189, 5, 3692, 14, 6, 717, 267, 461, 746, 3695
105-3882|1440, 107|98, 14, 1438, 1359, 24, 490, 1441, 1439, 466, 228
106-460|432, 588, 589|589, 588, 1443, 432, 1442, 1444
107-2486|1448, 1762|1453, 5, 1447, 48, 511, 27, 103, 858, 753, 597
108-1282|565|565, 367, 1275, 365, 154, 217, 822, 991, 74, 354
109-1210|1080, 107, 952, 1462, 1091, 14, 1460, 1466, 1092, 1067|952, 1079, 402, 1461, 1067, 1460, 1459, 1462, 107, 1080
110-804|1469|704, 206, 582, 808
111-1360|1580, 1144|1473, 189, 1471, 14, 13, 230, 5, 42, 354, 485
112-1541|137, 2, 935, 1475, 6, 305, 111, 98, 936|305, 111, 1475, 936, 935, 172, 617, 364, 217, 130
113-3331|231, 14, 898|898, 14, 231, 49, 48, 47, 46, 1477, 1476, 250
114-816|340, 810, 32|340, 64, 128, 821, 169, 893, 517, 353, 921
115-934|1510|1492, 1514, 1513, 1491, 1500, 1482, 1480, 1505, 1522, 1494
116-971|903|98, 820, 863
117-1597|114, 188, 47, 49|49, 47, 79, 475, 5, 17, 45, 692, 126, 114
118-845|845|845
119-407|1797, 52, 557, 5|424, 580, 1524, 470, 1074, 1129, 1525, 49, 47
120-1583|1526, 133|47, 1526, 1027, 1351, 29, 1160, 79, 246, 419, 144
121-1571|64, 6|39, 674, 54, 371, 517, 353, 921, 49, 47, 126
122-205|21, 64, 155|6, 64, 893, 1528, 14, 904, 27, 659, 345, 1529
123-850|50, 142, 14|50, 14, 1528, 847, 147, 39, 45, 85, 29, 65
124-639|59, 499, 49|49, 47, 50, 14, 45, 126, 864, 715, 868, 114
125-1873|1900, 63, 32, 26|32, 179, 378, 296, 270, 79, 106, 992, 48, 1531
126-719|241, 13, 1060|1060, 241, 707, 14, 247, 1032, 593
127-4161|1037, 1267, 1032|732, 1037, 582, 1537, 944, 163, 638, 1033, 5, 397
128-256|725|49, 372, 1236, 721, 1551, 14, 79, 926, 517, 735
129-615|673|673, 1300, 1552, 905, 1553, 32, 1338
130-948|903, 266|903, 354, 485, 180, 917, 634, 367, 1555, 1554
131-385|94, 419|94
132-3564|107, 1557, 1564, 1099, 498, 1566|498, 1564, 47, 703, 94, 1558, 1563, 649, 1566, 246
133-1914|835, 2801|835
134-1255|1547, 1347|961, 354, 503, 1307, 85, 1347, 1569, 863, 242, 228
135-938|915|712, 1293, 634, 915, 1266, 1045, 1570
136-1421|1582, 645, 939|14, 645, 35, 5, 1003, 44, 189, 6, 172, 154
137-1188|93|93, 45, 1157, 246, 794, 49, 2, 388
138-396|29, 337, 313|409, 644, 13, 1148, 144, 29, 645, 638, 1589, 335
139-4302|3642, 1352, 3643|939, 847, 1060, 1591, 903, 905, 1173, 1084, 645, 13
140-448|49, 1050, 1382, 79, 388|49, 79, 247, 59, 114, 5, 6, 103, 85, 180
141-1193|1595|369, 141, 1592, 1594, 1593, 527, 898, 577, 23, 244
142-4054|282, 620, 2621, 2607, 1942, 1157|1394, 1597, 116, 1598, 654, 206, 29, 242, 39, 1599
143-4352|8, 685|372, 61, 60, 384, 55, 47, 93, 15, 171, 49
144-1147|774, 206|863, 228, 1426, 189, 128, 85, 50, 5, 39, 242
145-1023|72, 1406, 98, 221|5, 183, 98, 172, 1097, 1189, 1406, 1601, 92, 46
146-1546|1283|1283, 1280, 1282, 1281
147-1517|208|208, 369, 52, 795, 794
148-1704|112, 14|14, 113, 645, 673
149-1777|29, 85|486, 1603, 85, 107, 219, 98, 1079, 1385, 302, 891
150-804|45|402, 1079, 1370
151-3508|1613, 1604, 85, 649, 402, 35, 103|13, 1337, 254, 1605, 252, 154, 1604, 45
152-2028|1606, 466, 1610, 1608, 1029|1608, 1606, 1610, 253, 1425, 1609, 228, 1613, 1607, 1620
153-435|2151, 47, 68|1077, 64, 654, 206, 1629
154-3457|107, 1606, 253, 1608, 1425|45, 1425, 1608, 1606, 1630, 254, 1010, 1423, 1613, 1628
155-525|107, 1631, 1090, 47, 49|1631, 49, 1090, 14, 113, 47, 1632, 46, 79, 32
156-1344|1649, 135, 47|47, 1637, 1639, 1640, 32, 1645, 113, 1644, 1648, 1641
157-66|123, 311, 20, 366, 278, 21, 64, 127, 124, 22|127, 22, 64, 21, 20, 117, 0, 361, 367, 92
158-2044|6|6
159-2094|193, 1717, 177|628, 279, 577, 1651, 1617, 5, 1060, 35, 645, 6
160-1607|188, 189|5, 206, 31, 48, 986, 135, 361, 1656, 14, 1443
161-1285|335|254, 1657, 26, 748, 1259, 68, 67, 15, 1360, 1658
162-222|85, 726, 14, 361|704, 14, 13, 171, 93, 254, 45, 486, 239, 726
163-1921|341, 154, 1665, 40, 344|5, 1665, 6, 308, 1664, 1663, 195, 50
164-1384|485, 206, 1666, 105, 1236|1666, 1236, 571, 570
165-3566|128|764, 1667, 1671, 1670, 1669, 948, 706, 567, 1672, 189
166-829|803|803, 112
167-3875|239, 249, 14, 1678, 936|1145, 84, 1148, 645, 206, 1079, 1385, 302, 98, 6
168-156|171, 94, 41, 206, 1706|1698, 1702, 94, 542, 1706, 5, 1090, 280, 107, 49
169-1216|1714, 1081, 1713, 1466|1466, 1711, 1092, 1080, 1461, 1091, 1067, 1460, 1462, 952
170-1097|715, 852, 39, 206, 645, 1715, 1252, 5|1715, 5, 645, 715, 206, 39, 1067, 1460, 1081, 1080
171-868|400, 1621, 47|47, 374, 373, 180, 883, 45, 1722, 32, 1621, 400
172-168|6, 5|5, 6, 85, 14, 898, 707, 231, 110, 239, 1723
173-471|546|546
174-2369|142, 342|342, 142, 631, 776, 550, 24, 815, 920
175-2378|1755, 1751, 1347|1347, 1751, 768, 1752, 1750, 1755, 686, 22, 898, 14
176-2343|239, 659|659, 239, 354, 898, 342, 1111, 1205, 24, 964, 1726
177-2182|1111, 1757|1111, 1455, 1530, 342, 631, 776, 1757, 1736, 142, 463
178-2362|1755, 1761|1761, 1755, 593, 22, 518, 163, 367, 1444, 1759, 898
179-3319|810, 582|582, 832, 32, 239, 806, 805
180-3819|1590, 976|1763, 1762, 113, 1766, 1765, 63, 1764, 1453, 1445, 976
181-890|50, 228, 713, 879, 887, 1426|879, 342, 242, 1653, 228, 895, 1300, 905, 673
182-2412|354, 1099, 237|1099, 237, 1777, 1129, 1782, 6, 1781, 49, 1769, 113
183-895|659, 1787|1788, 463, 1787, 659, 1037, 1785, 1290, 1786, 931, 732
184-4352|1790|372, 61, 60, 384, 55, 47, 93, 15, 171, 49
185-2394|107, 595, 869, 1791, 2296, 455, 843, 1036, 47|1036, 843, 596, 1791, 869, 595, 107, 1765, 1795, 1794
186-1891|246|298, 246, 1796, 35, 1394, 1590, 1434
187-651|52, 308|52, 1797, 14, 92, 50, 246, 1320, 469, 49, 188
188-2059|764, 1267, 567, 1800, 1801, 1667, 706|567, 706, 1800, 764, 65, 1667, 1801, 1267, 930, 1671
189-2425|239, 446, 1789, 1210|221, 335, 339, 1743, 58, 15, 56, 920, 491, 759
190-135|62, 1762, 638, 409|122, 5, 47, 1266, 649, 499, 26, 64, 45, 212
191-161|1803, 781, 217, 240, 241, 13, 54|49, 14, 1022, 13, 364, 1804, 868, 306, 1803, 281
192-551|206|47, 45, 645, 50, 14, 206, 1805
193-4159|1558|863, 1558, 187, 629, 35, 242, 299, 498, 266, 1099
194-29|141, 79, 1808, 42|1808, 79, 1809, 1807, 1813, 1633, 347, 40, 42, 664
195-3532|141|1816, 1558, 1663, 141, 1426, 103, 683, 29, 1818, 1817
196-2459|1821, 1207, 1820|52, 1819, 1821, 1426, 1820
197-1968|52|1240, 1822, 46, 68, 1827, 1376, 1826, 45, 527, 93
198-4353|117, 306, 971, 84, 64|372, 61, 60, 384, 55, 47, 93, 15, 171, 49
199-4353|214, 971, 405, 84, 64|372, 61, 60, 384, 55, 47, 93, 15, 171, 49
200-245|120, 88, 140|1675
201-1561|1833, 550, 1298, 1294|1833, 1834, 1294, 1588, 1307, 1457, 1368
202-4354|1434, 1590, 836, 2634|372, 61, 60, 384, 55, 47, 93, 15, 171, 49
203-1989|45, 342, 35, 654, 2382, 68|35, 253, 68, 654, 206, 1199, 1038, 298, 6, 1842
204-2488|1448, 1845|1846, 1845, 1448, 1844, 1435, 1766, 596, 638, 1344, 1843
205-3599|1450, 113|858, 1434, 1453, 1847, 1198, 455, 113, 638, 688
206-758|378, 1808, 582|1808, 94, 817, 1002, 582, 171, 1848, 378, 732, 482
207-17|14, 49|59, 629, 163, 17, 45, 38, 1196
208-2486|1344|631, 1344, 1766, 6, 299, 48, 49
209-2055|64, 596, 29, 858, 335, 64, 250, 64|64, 6, 29, 277, 1256, 154, 342, 339, 60, 611
210-341|50, 51, 493|1427, 499, 103, 85, 175, 623, 1271, 794, 144, 500
211-234|377, 378, 254, 1854|1854, 377, 254, 153, 26, 124, 463, 49, 226, 170
212-3889|1828, 1129, 1855, 149|149, 1855, 1129, 1828, 81, 65, 768, 1147, 713, 745
213-1773|254|254, 313, 1354, 1009, 808, 1860, 1421, 1857, 794, 469
214-3122|669|308, 377, 26, 170, 124, 388, 527, 254, 179, 367
215-2983|732, 582, 1862, 470|470, 1667, 553, 992, 1676, 1862, 1869, 65, 1270, 659
216-1461|1554, 666, 556, 32, 365, 1043, 632|800, 1585, 1225, 1223, 359, 1224, 1222, 455, 52, 1770
217-1601|48, 1667|1870, 488, 1667, 1691, 79, 2, 49, 62, 1875, 113
218-2398|1077, 219, 114, 1769, 47, 49|47, 1077, 49, 35, 1769, 114, 242, 372, 794, 113
219-404|963, 1878, 404|963, 404, 645, 1878, 1870
220-4160|654, 1881, 1447|1796, 338, 1882, 1881, 654, 1880, 339, 1590, 1879
221-3329|1884, 1650, 1173|1173, 1885, 1884, 240, 14, 47, 766, 2, 1006, 690
222-3880|153, 11|54, 1042, 1040, 968, 66, 634, 787, 52, 92, 1802
223-1421|1892, 6, 939, 5|1891, 245, 5, 6, 103, 14, 683, 1892, 85, 39
224-3574|935, 60, 68, 1897, 91|1897, 935, 60, 26, 45, 254, 124, 247
225-3837|1939, 94|808, 254, 512
226-694|638, 3610, 3609|357, 213, 117, 6, 62, 49, 188, 26, 45, 755
227-61|60, 29, 1898, 372|372, 1898, 313, 60, 29, 114, 42, 180, 65, 79
228-3876|1930, 436, 46|939, 1386, 39, 1097, 1629, 1077, 5, 645, 707, 1079
229-2082|206, 5|638, 62, 254, 40, 1050, 93, 78
230-3530|1270|1420, 6, 50, 5, 198, 103, 1052, 112
231-1467|794, 1196, 38, 47|47, 59, 1196, 38, 794, 5, 26, 1900, 50, 1382
232-156|711, 206, 40, 397, 5|206, 1901, 5, 397, 721, 1903, 1032, 572, 1266, 163
233-2582|1909|221, 49, 48, 224, 1230, 5, 6, 239, 142, 3683
234-65|122, 600, 2513, 54|1060, 39, 1910, 1039, 1032, 1911, 206
235-1402|939|546, 49, 522, 523, 47, 94, 52, 79, 14, 107
236-4352|685, 713, 1914|372, 61, 60, 384, 55, 47, 93, 15, 171, 49
237-1644|370|179, 1448, 1915
238-1778|707, 1472, 1917|1916, 707, 14, 1060, 1917, 1733, 926, 1144, 264, 85
239-347|14|14, 32, 266, 707, 704, 230, 553, 554, 274, 706
240-1560|889, 6, 5|5, 1275, 342, 6, 64, 191, 545, 1920, 1919, 1148
241-640|50, 85, 39, 103|354, 519, 1046, 463, 103, 1921, 834, 32, 87, 85
242-2821|1933|1923, 1932
243-116|342, 1629|1060, 469, 1629, 39, 14
244-3822|736|736, 1293
245-3312|1940, 1942, 654, 1938|1938
246-3311|1940, 1941, 179, 1938|1938, 179, 1939, 1942, 1941, 1940
247-3310|179, 1938|179, 798, 1939, 1943, 1938, 654
248-3267|32, 32, 824, 824, 1934, 1936, 1935|1934, 1935, 32, 824
249-4160|2061, 466, 449|597, 1436, 50, 763, 85, 408, 78, 2, 158, 1266
250-2933|965|965
251-1625|590|457, 1228, 31, 551, 5, 1194, 676, 14, 13, 6
252-1531|335|42, 26, 179, 250, 12, 1657, 1360, 1321, 10, 666
253-781|713, 1799|42, 535, 1931, 851, 469, 1326, 1945, 78, 179, 313
254-1498|319, 582, 189|189, 582, 319
255-751|240|163, 13, 1173, 768, 14, 240, 693, 16, 1697, 1950
256-1790|1957, 1956|1957, 1966, 32, 1956, 1864, 1527, 1686, 1873, 220, 409
257-2473|3500, 35, 3622|38, 1840, 35, 1038, 298, 1053, 880, 32, 620
258-3448|2056, 2057, 1971, 2029|2029, 1971, 2026, 2025, 654, 2008, 2028, 2043, 2036, 2035
259-3430|1971, 2012|1971, 1221, 2008, 899, 1431, 2019, 654, 2006, 2011, 737
260-3370|1969, 1970|1970, 1976, 1620, 1969, 1983, 1079, 565, 103, 1971, 1985
261-661|85, 32, 1988|1079, 1970, 1988, 402, 1983, 2021, 2024, 1921, 2023, 32
262-3787|98|163, 240, 668, 52, 1808
263-837|32, 237|1597, 207, 1922, 837, 418, 827, 32, 807, 47, 1132
264-3427|179|256, 32, 85, 1620, 353, 156, 21, 490
265-3357|1864|1864, 64, 191
266-1434|107|939, 107, 409, 638, 62, 1094
267-1416|2077, 14|14, 94, 49, 140, 498, 39, 1145, 667, 1015, 392
268-169|369|308, 377, 26, 170, 369, 189, 849, 851, 254, 179
269-1629|154|768, 1752, 364, 769
270-1517|794, 198, 1420, 1697|167, 308, 1420, 12, 6, 112, 502, 198, 92, 8
271-3476|2080|2080, 2079
272-3474|2082, 2080|2080, 2082, 2079, 2081
273-3474|2082, 2080|2080, 2082, 2079, 2081
274-234|469, 2083, 42|2083, 469, 471
275-2803|248, 1710, 1747|140, 142, 308, 1578, 1247, 556, 1362, 1403, 414, 250
276-3476|198, 2080|167, 2080, 198, 2081, 2084
277-269|6, 5|5, 6
278-2406|595, 35|35, 595
279-276|106, 62, 107, 410, 2, 4, 122, 408, 523, 188, 477, 49|49, 107, 122, 4, 47, 477, 523, 117, 246, 188
280-1381|208, 2469|542, 372, 47, 208, 246, 2089, 2085, 219, 171, 141
281-1857|175|52, 795, 794, 150, 175, 2094, 1544, 1539, 623, 581
282-2575|188|2098, 478
283-490|87|469, 42, 1857, 471
284-1721|29, 1009, 254|1009, 556, 1325, 1190, 922, 217, 902, 2, 72, 214
285-3312|1450, 35, 1942, 654, 1394, 2850|2101, 2102, 2104, 35, 37, 1096, 39, 454, 2103, 2100
286-3817|596, 46, 2542|1079, 596, 1096, 2106, 1696, 2105, 1958, 32, 94, 967
287-533|45|49, 47, 163, 5, 395, 59, 609
288-1508|826|826
289-3470|1761|1761, 1760
290-1966|117, 2107, 1281, 2108, 1283|1283, 2107, 2108, 117, 153, 181, 1053, 32, 733
291-2069|172, 45, 29, 463, 683, 1347, 1059, 73, 103, 179, 5|2109, 92, 690, 293, 461, 240, 217, 686, 2110
292-2090|1420|198, 8, 1420, 50, 62, 1325, 560, 794, 1326
293-1788|1114|15, 20, 898, 2111, 819, 916, 815
294-3459|35, 1366, 5|1423, 402, 282, 806, 253, 35, 156, 1015, 838, 38
295-1805|2, 79, 113|79, 2, 113, 29, 18, 1928, 999, 78, 582, 1003
296-3874|359|423, 246, 359, 1320, 942
297-2432|1457, 3, 57, 15, 1747|621, 1529, 924, 1210, 817, 1784, 1743, 239, 308, 906
298-110|1094|221, 357, 1806, 213, 52, 303, 85, 1514, 1482, 1521
299-3855|2117, 304|304, 2117
300-1297|902, 217, 2118, 2119, 32|2119, 2118, 800, 217, 1124, 582, 922, 221, 1684, 152
301-1319|1277|217, 216, 6, 64, 79, 2, 40, 42, 30, 32
302-71|1631|1631, 396, 279, 122, 17, 145, 45, 1090, 1400, 6
303-2063|659, 313, 660|660, 313, 659, 189, 84
304-3873|171, 2096|2127, 2128, 208, 342, 24, 774, 1270, 913, 239, 1784
305-3531|2132, 2133, 179|179, 32, 1939, 373, 1200, 819, 1094, 228, 1938, 1983
306-1061|239, 999, 582, 1000, 813|817, 245, 239, 49, 47, 1365, 94
307-3229|110|717, 5, 26
308-4353|2, 971|372, 61, 60, 384, 55, 47, 93, 15, 171, 49
309-2101|64, 1111, 142, 342, 1724|342, 142, 1111, 1455, 24, 1530, 20, 354, 485, 631
310-878|247|208, 5, 6, 2134, 247, 2144, 2135, 2140, 2137, 172
311-3808|93|93, 1094, 540, 376, 382, 35, 2116, 253, 242, 968
312-3504|206, 2146|2146, 206
313-3801|1946|2126, 42, 142, 68
314-1682|49|2147, 35, 12, 6, 502, 122, 49, 126, 17, 45
315-502|1145|14, 32, 266, 625, 256, 85, 593, 322, 5, 342
316-2512|1009, 1620|733, 2148, 2053, 2149, 266, 335, 103, 85, 1620
317-2023|2117, 304|1610, 141, 2117, 1620, 1627, 304, 668, 1618, 228
318-1915|469, 436, 2151|2150, 808, 2151, 1060, 383, 469
319-1100|906, 527|527, 906
320-806|801|2153, 797, 32, 6, 418, 2152, 801, 68, 854
321-1952|1597|32, 801, 207
322-187|1094|1094, 52, 478, 970, 374, 243, 1240, 2076
323-2058|195, 1664|47, 1615, 52, 45, 246, 228, 39, 236, 2154, 2155
324-1943|905|1300, 618, 673, 1553, 189
325-65|2513|49, 45, 2, 2157, 1662, 704
326-810|826|826
327-2520|93|93, 45, 254, 26, 64, 621, 555, 2158
328-4159|102, 2160, 2161, 2164|2167, 2166, 2164, 2163, 2161, 2160, 117, 2159, 319, 2168
329-2868|2172|2179, 2172, 2175, 2180
330-1673|645, 978, 14|2197, 1181, 1015, 14, 978, 645, 2193, 627, 2196, 2195
331-428|50, 126, 511, 246|49, 408, 63, 35, 391, 313, 948
332-388|32, 717|565, 105, 14, 31, 6, 85
333-68|125, 122, 22|22, 64, 21, 20, 149, 296, 286
334-2481|402, 38|2155, 838, 253, 228, 1130
335-3579|79|79, 68, 52, 2198
336-3547|1610, 1029|1029, 1610
337-2361|1752, 768, 1755, 1751, 2200, 1347|2200, 1347, 1751, 1755, 768, 1752, 2199, 246
338-3578|1610, 2201|2201, 1610
339-26|1161|1161, 645, 1157, 46, 1137, 717, 512, 35, 246, 1142
340-2829|2311|1610, 228, 2202
341-119|50, 128, 713, 47|47, 370, 256, 85, 488, 424, 49, 188, 978, 156
342-420|2206, 48, 65, 84|84, 48, 42, 171, 79, 1069, 2205, 1967, 31, 29
343-1023|2211|5, 717, 3692, 85, 6, 461, 970, 14, 29, 3694
344-1832|228, 2212|1610, 2212, 228
345-3663|2213, 335, 301, 158, 1129, 654|2213, 144, 6, 18, 63, 2227, 2, 1233, 2225, 1532
346-3612|2213, 574, 2068|2213, 1129, 2068, 217, 2215, 6, 2249, 979, 29, 63
347-3588|2213, 2238, 501|1129, 2213, 2215, 2238, 63, 501, 2240, 1691, 488, 1697
348-3645|29, 144|2213, 144, 29, 2361, 2376, 337, 1192, 1199, 188, 2268
349-3708|2362, 2213, 2363, 2364, 2365, 2366, 2353|2213, 1882, 2373, 2380, 424, 1192, 2368, 2367, 2379, 2447
350-3765|67, 2213, 1359, 1141, 23|2213, 1915, 6, 335, 2266, 2464, 67, 48, 85, 2311
351-3692|2213, 1229, 2235|2213, 1032, 2235, 364, 247, 2469, 2423, 48, 132, 2463
352-911|505, 902, 903, 266|2471, 16, 624, 1895, 217, 239, 240, 149, 1022, 593
353-3628|1915, 2213, 512, 2466, 2126|2213, 1915, 2466, 2244, 2235, 113, 1129, 1776, 221, 1601
354-3679|2213, 1084, 548|2213, 48, 29, 1084, 2423, 2472, 256, 1129, 2487, 1913
