35-1232|367, 308|1051, 112, 32, 198, 1053, 510, 592, 605, 418, 103
36-217|355, 122, 246, 35, 356, 357|1040, 93, 213, 1054, 252, 1056, 1055, 659, 1057, 777
37-2082|721, 206, 397, 5|163, 583, 553, 1060, 576, 717, 735, 124, 62, 700
38-1542|305, 522|936, 305, 1068, 1067, 952, 1065, 1064, 445, 106, 1069
39-1187|863, 91|91, 68, 90, 79, 163, 876, 1076, 863, 1072, 38
40-722|1085, 1101, 707|1085, 1101, 49, 1097, 1090, 1102, 1060, 14, 16, 13
41-656|282, 353|282, 1104, 1103, 353
42-2087|107, 1121, 542, 47, 5, 49|128, 254, 876, 542, 45, 1121, 219, 47, 49, 247
43-2472|715, 1835, 806, 1837|252, 893
44-1985|654|752, 6, 5, 751, 35, 653, 652
45-1770|247, 1060, 939|247, 1148, 1139, 1173, 1140, 1060, 939, 676, 1182, 462
46-801|582, 1183|1183, 582, 206, 1145, 130, 40, 94, 79, 445, 583
47-212|343, 348, 85, 154, 2567, 1185, 147, 970, 64, 422, 296, 1190, 22|970, 1185, 189, 50, 49, 1040, 47, 609, 597, 5
48-233|47, 353|47, 49, 92, 353, 242, 114, 23, 78
49-1422|172, 672, 4, 5|183, 4, 672
50-526|247, 621|47, 359, 578, 1195, 106, 254, 45, 171, 38, 1196
51-602|1197|1197, 717
52-4083|2553, 467|715, 207, 1199, 103, 47, 6, 654, 1041, 830, 838
53-14|114, 1200, 609, 49|1200, 49, 408, 247, 246, 665
54-83|567|488, 858, 567
55-1289|141, 45, 733, 242, 167|242, 1046, 342, 6, 614, 1201, 446, 103, 905
56-653|14, 22|22, 227, 40, 84, 170
57-1477|1202|1202
58-1189|1077, 282, 342, 45, 32|35, 179, 821, 820, 819, 32, 1078, 282, 1077, 6
59-109|645|1208, 645, 14, 142, 1089, 1209, 654, 1203, 130, 13
60-2661|179|340, 254, 45
61-1222|707, 217, 1893, 1102, 110|14, 517, 1216, 1215, 100, 707, 568, 645, 13, 1213
62-2076|117, 107, 83, 79, 47, 68, 49|655, 45, 47, 1235, 49, 114, 372, 117, 2, 26
63-3503|1053|1053, 605, 354, 302, 32, 64, 339, 258, 508
64-1866|898, 706, 1543, 717|1003, 1246, 796, 553, 717, 1037, 795, 1249, 1248, 1247
65-1542|1068, 305, 936|1251, 39, 723, 936, 1063, 1250, 206, 1252, 645, 35
66-361|61, 1689|47, 114, 49, 60, 6, 1060, 15, 1254, 14, 596
67-456|79, 84, 278|85, 79, 538, 64, 22, 21, 20, 26, 5, 49
68-632|106, 305, 936|936, 305, 106
69-407|50, 51, 487, 1074, 5|189, 124, 412, 1258, 417, 1220, 651, 1259, 257, 254
70-3875|239, 249, 14, 1678|111, 305, 107, 483, 480, 64, 125, 1068, 952, 49
71-607|62, 1266, 560, 1268, 311|1265, 1266, 1268, 311, 14, 297, 102, 1145, 1003, 65
72-1370|271, 1274, 225, 963, 812, 500, 273, 1150, 1181|6, 5, 171, 812, 225, 1274, 963, 717, 271, 17
73-1966|1285, 1281, 1284, 1280, 1283, 396|1280, 1283, 396, 1284, 1285, 153, 1282, 1281, 1279, 655
74-4039|1286|1286, 1110
75-2467|1368, 1588, 1292, 1294|1292, 582, 1289, 6, 14, 1309, 1294, 520, 39, 766
76-918|687|371, 208, 6, 704, 608, 65, 266, 64, 49, 180
77-3340|426, 388, 1332, 553|184, 426, 289, 201, 48, 47, 188, 874, 49, 921
78-984|1207, 768, 85, 198|6, 85, 768, 1207, 538, 891, 683, 103, 29, 637
79-381|117, 79, 213, 357, 457|357, 213, 117, 79, 40, 1297, 425, 108, 48, 144
80-1028|41, 39, 5, 6|39, 65, 6, 5, 41, 26, 963, 24
81-1527|141, 45, 254, 1426|254, 385, 45, 11, 121, 85, 103, 141
82-110|50, 51, 52, 175|49, 372, 35, 6, 5, 323, 671, 645, 751, 396
83-1105|1339, 1337, 1023, 13|1337, 13, 6, 5, 1340, 1023, 241, 1339, 35, 707
84-1475|1341, 188, 22|1341, 22, 14, 13, 188, 6, 73, 343, 360
85-2443|1811, 582, 703, 655, 1534|582, 655, 645, 32, 171, 1346, 113, 163, 631, 432
86-268|49|768, 1147, 5, 1347, 149, 770, 769, 154, 1348, 1342
87-1641|254, 604, 556, 1219, 26, 42, 1259, 124|26, 1259, 170, 239, 1348, 1349, 377, 1247
88-323|65, 84, 40|79, 40, 41, 18, 14, 84, 527, 93, 313, 73
89-2531|498|1350, 939, 113, 262, 86, 1090, 1352, 105, 14, 1003
90-3948|239, 324, 855|1353, 170, 379, 254, 464, 106, 377, 29, 67, 76
91-427|106, 1077, 1060, 1201|247, 171, 246, 1077, 454, 47, 14, 353, 35, 1201
92-3302|1240|1387, 342, 517, 815, 1389, 892, 1347, 1388, 577
93-1744|354|833, 29, 1390, 449, 6
94-3884|117, 2, 1392, 6, 1393, 1212, 756, 5, 660, 746|348, 1391, 5, 14, 1393, 1392, 746, 223, 106
95-1145|6, 1099, 5, 418|645, 49, 47
96-3948|401, 298, 239, 103, 85, 962, 2977|298, 401, 85, 103, 1199, 1395, 579, 1396, 1394
97-388|30, 32|32, 824, 717, 273, 1274, 271
98-780|247, 1397, 645, 14|645, 1397, 618, 707, 45, 425, 1157, 13
99-1953|1398|1398, 1400, 207, 282, 1399, 490, 342, 6, 418, 654
100-1424|1401, 323, 5, 6|1401, 311, 14, 6, 5, 264, 263, 142, 186, 118
101-2402|181|1345, 106, 117, 669, 1407, 592, 1269, 105, 1271, 1406
102-2027|1416, 60, 774, 206, 1419, 1413|206, 1416, 1415, 223, 1419, 163, 5, 246, 47, 247
103-2015|342, 38|5, 6, 23, 353, 1295, 45, 1310, 1417, 1435, 341
104-804|748, 1437, 339|1187, 1437, 603, 339
105-3882|1440, 107|98, 1439, 14, 1438, 242, 1359, 24, 490, 1441, 466
106-460|432, 588, 589|1443, 1442, 589, 588, 432, 1444
107-2486|1448, 1762|1454, 60, 1129, 126, 45, 47, 49, 1453, 2, 6
108-1282|565|903, 1108, 266, 902, 290, 631, 565, 1082, 1457, 58
109-1210|1080, 107, 952, 1462, 1091, 14, 1460, 1466, 1092, 1067|952, 1459, 1067, 1462, 1460, 107, 1080, 186, 98, 880
110-804|1469|1470, 1468, 1469, 704, 1158, 206, 582, 1467, 808
111-1360|1580, 1144|14, 1471, 13, 189, 1473, 587, 113, 230, 1474, 1354
112-1541|137, 2, 935, 1475, 6, 305, 111, 98, 936|305, 111, 1475, 936, 935, 172, 130, 480, 107, 364
113-3331|231, 14, 898|898, 14, 231, 49, 48, 47, 46, 1477, 1476, 250
114-816|340, 810, 32|340, 169, 517, 353, 921, 562, 444, 64, 128, 893
115-934|1510|1485, 1489, 1503, 1478, 1514, 1513, 1491, 1483, 1510, 1481
116-971|903|863, 98, 820
117-1597|114, 188, 47, 49|79, 47, 49, 17, 475, 5, 29, 45, 1149, 757
118-845|845|845
119-407|1797, 52, 557, 5|424, 580, 1524, 470, 1074, 1129, 1525, 49, 47
120-1583|1526, 133|47, 1526, 29, 1027, 79, 246, 419, 144, 372, 600
121-1571|64, 6|39, 674, 893, 717, 582, 171, 49, 47, 126, 45
122-205|21, 64, 155|1528, 14, 904, 27, 659, 345, 1529, 621, 893, 6
123-850|50, 142, 14|50, 14, 65, 29, 393, 1530, 247, 1528, 847, 147
124-639|59, 499, 49|49, 45, 126, 47, 50, 485, 68, 839, 14, 142
125-1873|1900, 63, 32, 26|179, 32, 1531, 79, 378, 144, 29, 992, 48, 488
126-719|241, 13, 1060|1060, 14, 241, 707, 1032, 593, 247
127-4161|1037, 1267, 1032|102, 1540, 264, 186, 117, 1532, 1550, 181, 732, 1037
128-256|725|14, 49, 1551, 372, 735, 926, 517, 1236, 721, 79
129-615|673|1553, 1300, 673, 1338, 32, 1552, 905
130-948|903, 266|903, 917, 1555, 1554, 180, 634, 367, 354, 485
131-385|94, 419|94
132-3564|107, 1557, 1564, 1099, 498, 1566|94, 498, 1558, 1564, 47, 703, 649, 15, 35, 246
133-1914|835, 2801|835, 344
134-1255|1547, 1347|863, 961, 1347, 242, 228, 1569, 354, 503, 1307, 85
135-938|915|1045, 915, 634, 1293, 712, 1266, 1570
136-1421|1582, 645, 939|1582, 645, 14, 47, 94, 5, 45, 85, 16, 1023
137-1188|93|388, 93, 49, 2, 1157, 246, 794, 45
138-396|29, 337, 313|335, 1590, 595, 1434, 409, 644, 13, 1148, 144, 29
139-4302|3642, 1352, 3643|13, 645, 1110, 920, 659, 1084, 1173, 1591, 903, 905
140-448|49, 1050, 1382, 79, 388|49, 59, 79, 247, 114, 63, 408, 144, 29, 158
141-1193|1595|14, 5, 369, 1595, 198, 1596, 130, 98, 1594, 1593
142-4054|282, 620, 2621, 2607, 1942, 1157|354, 39, 654, 1099, 1390, 1600, 974, 1454, 1599, 242
143-4352|8, 685|1259, 1354, 615, 666, 8
144-1147|774, 206|863, 50, 228, 1426, 128, 85, 189, 5, 39, 242
145-1023|72, 1406, 98, 221|98, 40, 5, 183, 172, 1097, 1406, 1601, 92, 208
146-1546|1283|1283, 1280, 1281, 1282
147-1517|208|208, 369, 5, 986, 52, 795, 1427, 1602, 833, 867
148-1704|112, 14|14, 673, 645, 113
149-1777|29, 85|1386, 1079, 486, 891, 98, 1385, 302, 1603, 85, 107
150-804|45|833, 1370, 402, 1079, 68, 806, 32, 1026, 920
151-3508|1613, 1604, 85, 649, 402, 35, 103|45, 13, 1337, 254, 1605, 252, 154, 1604
152-2028|1606, 466, 1610, 1608, 1029|1608, 1606, 1425, 282, 1613, 1029, 1610, 39, 253, 1423
153-435|2151, 47, 68|1629, 64, 654, 206, 1077
154-3457|107, 1606, 253, 1608, 1425|1608, 1606, 1425, 1610, 45, 1630, 1039, 1620, 1423, 39
155-525|107, 1631, 1090, 47, 49|1631, 49, 14, 113, 1090, 26, 78, 47, 79, 604
156-1344|1649, 135, 47|32, 1649, 1644, 791, 1645, 1642, 47, 1640, 1647, 1641
157-66|123, 311, 20, 366, 278, 21, 64, 127, 124, 22|127, 22, 64, 21, 20, 277, 117, 5, 0, 265
158-2044|6|6
159-2094|193, 1717, 177|85, 49, 808, 40, 264, 763, 246, 45, 1655, 1361
160-1607|188, 189|5, 206, 31, 986, 48, 1656, 135, 361, 397, 79
161-1285|335|748, 254, 170, 1356, 124, 15, 1360, 1658, 68, 67
162-222|85, 726, 14, 361|254, 45, 29, 704, 14, 171, 48, 1378, 6, 64
163-1921|341, 154, 1665, 40, 344|1665, 308, 1664, 1663, 195, 50, 5, 6
164-1384|485, 206, 1666, 105, 1236|1666, 1236, 571, 570
165-3566|128|764, 1667, 706, 567, 1671, 1670, 1669, 1674, 1673, 1005
166-829|803|112, 803
167-3875|239, 249, 14, 1678, 936|409, 1678, 644, 186, 354, 511, 79, 40, 405, 912
168-156|171, 94, 41, 206, 1706|94, 113, 542, 107, 49, 454, 224, 1698, 280, 247
169-1216|1714, 1081, 1713, 1466|1466, 1711, 1080, 1713, 1092, 1461, 1067, 1460, 1462, 952
170-1097|715, 852, 39, 206, 645, 1715, 1252, 5|1715, 5, 645, 715, 206, 39, 863, 1067, 1460, 1081
171-868|400, 1621, 47|47, 45, 1717, 1720, 1719, 6, 2, 50, 142, 141
172-168|6, 5|707, 5, 6, 85, 898, 14, 231, 504, 247, 110
173-471|546|546
174-2369|142, 342|342, 446, 905, 815, 1111, 231, 1275, 232, 776, 631
175-2378|1755, 1751, 1347|1347, 1751, 768, 1752, 1750, 1754, 1755, 1753, 686, 898
176-2343|239, 659|342, 659, 239, 898, 142, 446, 905, 1111, 1275, 920
177-2182|1111, 1757|342, 1111, 776, 673, 631, 1275, 815, 142, 446, 24
178-2362|1755, 1761|1761, 14, 507, 251, 1755, 247, 1760, 593, 1759, 92
179-3319|810, 582|806, 805, 582, 832, 32, 239
180-3819|1590, 976|1764, 1453, 1445, 976, 1768, 1767, 63, 1766, 1765, 113
181-890|50, 228, 713, 879, 887, 1426|879, 895, 1300, 905, 673, 342, 242, 1653, 228
182-2412|354, 1099, 237|1099, 237, 113, 1129, 1777, 49, 2, 158, 6, 1077
183-895|659, 1787|498, 582, 1037, 1786, 188, 732, 1291, 1787, 113, 1785
184-4352|1790|52, 1790, 1265, 713, 113
185-2394|107, 595, 869, 1791, 2296, 455, 843, 1036, 47|107, 1036, 843, 596, 1791, 869, 595, 1795, 1794, 382
186-1891|246|298, 246, 1796, 1394, 1590, 1434, 35
187-651|52, 308|47, 52, 14, 50, 79, 132, 488, 246, 577, 688
188-2059|764, 1267, 567, 1800, 1801, 1667, 706|567, 1800, 706, 65, 764, 1671, 325, 1667, 1801, 1267
189-2425|239, 446, 1789, 1210|1210, 659, 342, 446, 57, 905, 511, 491, 759, 485
190-135|62, 1762, 638, 409|122, 47, 357, 215, 1453, 1762, 5, 94, 26, 64
191-161|1803, 781, 217, 240, 241, 13, 54|14, 1803, 49, 1028, 106, 47, 117, 50, 102, 1022
192-551|206|47, 45, 645, 1805, 50, 14, 206
193-4159|1558|863, 1558, 891, 298, 103, 446, 801, 187, 23, 1099
194-29|141, 79, 1808, 42|1808, 49, 79, 1813, 105, 42, 664, 163, 372, 391
195-3532|141|1602, 298, 103, 1818, 1817, 1346, 1016, 248, 1426, 683
196-2459|1821, 1207, 1820|52, 1819, 1426, 1820, 1821
197-1968|52|1240, 1207, 6, 2, 50, 1822, 476, 40, 296, 47
198-4353|117, 306, 971, 84, 64|306, 117, 171, 47, 1060, 49, 1828, 1831, 59, 1830
199-4353|214, 971, 405, 84, 64|45, 6, 15, 171, 599, 501, 47, 126, 306, 2
200-245|120, 88, 140|1675
201-1561|1833, 550, 1298, 1294|1833, 1294, 1588, 1307, 1457, 1368, 1834
202-4354|1434, 1590, 836, 2634|35, 1838, 1836, 389, 207, 970, 574, 1130, 838, 1840
203-1989|45, 342, 35, 654, 2382, 68|35, 253, 68, 654, 206, 1199, 1038, 298, 6, 1842
204-2488|1448, 1845|1435, 1845, 763, 1766, 1844, 1448, 596, 1846, 688, 1433
205-3599|1450, 113|1434, 858, 1453, 1847, 1198, 455, 113, 688, 638
206-758|378, 1808, 582|1808, 582, 1849, 94, 482, 1848, 262, 105, 1851, 171
207-17|14, 49|59, 163, 17, 45, 629, 38, 1196
208-2486|1344|1766, 631, 1344, 48, 49, 6, 299
209-2055|64, 596, 29, 858, 335, 64, 250, 64|64, 6, 611, 441, 12, 1852, 177, 113, 502, 391
210-341|50, 51, 493|144, 500, 1853, 29, 79, 175, 623, 1271, 794, 499
211-234|377, 378, 254, 1854|1854, 377, 26, 153, 254, 49, 463, 124, 188, 144
212-3889|1828, 1129, 1855, 149|149, 1147, 713, 745, 1855, 1129, 1828, 81, 65, 768
213-1773|254|254, 1009, 313, 388, 1860, 560, 1859, 469, 808, 387
214-3122|669|62, 1523, 80, 308, 377, 26, 170, 369, 849, 851
215-2983|732, 582, 1862, 470|1676, 14, 1869, 1868, 553, 65, 470, 512, 582, 630
216-1461|1554, 666, 556, 32, 365, 1043, 632|35, 188, 186, 107, 49, 122, 106, 2, 253, 477
217-1601|48, 1667|1667, 1870, 582, 163, 1060, 6, 79, 2, 1862, 13
218-2398|1077, 219, 114, 1769, 47, 49|47, 1077, 49, 1769, 35, 114, 242, 372, 794, 126
219-404|963, 1878, 404|963, 404, 645, 1878, 1870
220-4160|654, 1881, 1447|1796, 338, 1882, 1881, 654, 1880, 339, 1590, 1879
221-3329|1884, 1650, 1173|1173, 1884, 240, 1885, 2, 1576, 241, 14, 364, 247
222-3880|153, 11|1060, 1343, 13, 144, 206, 256, 39, 774, 572, 758
223-1421|1892, 6, 939, 5|6, 1892, 5, 245, 13, 1891, 1894, 241, 14, 913
224-3574|935, 60, 68, 1897, 91|1897, 935, 60, 26, 45, 247, 254, 124
225-3837|1939, 94|512, 808, 254
226-694|638, 3610, 3609|357, 213, 117, 62, 755, 431, 408, 1319, 2, 222
227-61|60, 29, 1898, 372|60, 29, 372, 1898, 42, 180, 65, 79, 40, 154
228-3876|1930, 436, 46|645, 1077, 5, 707, 1079, 1899, 1629, 39, 1097, 1386
229-2082|206, 5|254, 78, 40, 1050, 638, 62, 93
230-3530|1270|5, 198, 103, 1052, 112, 1420, 6, 50
231-1467|794, 1196, 38, 47|47, 1196, 59, 794, 50, 137, 508, 1382, 45, 52
232-156|711, 206, 40, 397, 5|206, 48, 655, 945, 1346, 1699, 721, 41, 828, 737
233-2582|1909|1909
234-65|122, 600, 2513, 54|206, 39, 1032, 1911, 1060, 1039, 1910
235-1402|939|546, 49, 4, 45, 47, 522, 523, 59, 126, 79
236-4352|685, 713, 1914|1912, 1129, 1093, 1914, 163, 246, 60, 739, 63, 62
237-1644|370|179, 1448, 1915
238-1778|707, 1472, 1917|264, 14, 1916, 1917, 1060, 1733, 1175, 707, 926, 1918
239-347|14|22, 14, 554, 40, 707, 32, 706, 274, 553, 744
240-1560|889, 6, 5|1148, 5, 1275, 342, 6, 545, 1920, 1919, 64, 191
241-640|50, 85, 39, 103|103, 85, 1921, 834, 32, 87, 302, 1046, 463, 354
242-2821|1933|1933, 965, 72, 1937, 824, 1936, 1935, 1934, 32, 1923
243-116|342, 1629|1060, 39, 1629, 469, 14
244-3822|736|736, 1293
245-3312|1940, 1942, 654, 1938|1938
246-3311|1940, 1941, 179, 1938|1938, 179, 1939, 1942, 1941, 1940
247-3310|179, 1938|1938, 654, 179, 798, 1939, 1943
248-3267|32, 32, 824, 824, 1934, 1936, 1935|1935, 1934, 32, 824, 813
249-4160|2061, 466, 449|49, 45, 126, 371, 47, 356, 14, 546, 87, 1373
250-2933|965|965, 1933, 824, 1936, 1935, 1934, 32, 72, 1937, 1923
251-1625|590|5, 1194, 676, 14, 13, 6, 1944, 1090, 1676, 107
252-1531|335|250, 42, 26, 12, 10, 666, 179, 1657, 1360, 1321
253-781|713, 1799|198, 1326, 1945, 78, 42, 469, 179, 313, 222, 496
254-1498|319, 582, 189|189, 582, 319
255-751|240|1173, 13, 254, 1555, 1430, 16, 1949, 768, 163, 1947
256-1790|1957, 1956|1148, 1331, 47, 49, 133, 1601, 1958, 1951, 220, 1965
257-2473|3500, 35, 3622|38, 1840, 35, 1038, 298, 1053, 880, 32, 620
258-3448|2056, 2057, 1971, 2029|2029, 2025, 2026, 2043, 1971, 1970, 1983, 2051, 2055, 2054
259-3430|1971, 2012|1971, 2006, 899, 654, 737, 1221, 1431, 2011, 2019, 2008
260-3370|1969, 1970|1970, 1971, 103, 1976, 1969, 1620, 1079, 1983, 1974, 565
261-661|85, 32, 1988|1988, 1970, 1620, 1976, 1394, 1979, 1971, 733, 402, 654
262-3787|98|668, 1808, 163, 52, 240
263-837|32, 237|298, 418, 103, 85, 207, 45, 29, 342, 6, 1132
264-3427|179|85, 32, 256, 21, 490, 156, 1620, 353
265-3357|1864|1864, 64, 191
266-1434|107|1094, 140, 14, 47, 6, 5, 868, 638, 645, 2076
267-1416|2077, 14|14, 1145, 49, 39, 2078, 105, 392, 645, 2077, 122
268-169|369|369, 189, 1009, 142, 124, 388, 527, 254, 179, 367
269-1629|154|364, 769, 768, 1752
270-1517|794, 198, 1420, 1697|436, 198, 92, 8, 417, 12, 6, 112, 502, 167
271-3476|2080|2079, 2080
272-3474|2082, 2080|2081, 2080, 2082, 2079
273-3474|2082, 2080|2081, 2080, 2082, 2079
274-234|469, 2083, 42|2083, 469, 471
275-2803|248, 1710, 1747|254, 1403, 414, 666, 533, 64, 1783, 1657, 26, 1259
276-3476|198, 2080|2081, 2084, 167, 2080, 198
277-269|6, 5|5, 6
278-2406|595, 35|35, 595
279-276|106, 62, 107, 410, 2, 4, 122, 408, 523, 188, 477, 49|107, 49, 523, 117, 122, 47, 4, 45, 246, 477
280-1381|208, 2469|208, 47, 542, 363, 917, 180, 372, 247, 477, 219
281-1857|175|796, 52, 1441, 794, 175, 188, 150, 492, 6, 1918
282-2575|188|2098, 478
283-490|87|469, 42, 1857, 471
284-1721|29, 1009, 254|72, 2099, 214, 217, 902, 2, 1190, 922, 1009, 556
285-3312|1450, 35, 1942, 654, 1394, 2850|2100, 2103, 2104, 35, 37, 1096, 39, 454, 2102, 2101
286-3817|596, 46, 2542|1689, 1696, 1096, 1129, 2106, 1079, 49, 1346, 1099, 94
287-533|45|49, 47, 163, 609, 5, 395, 59
288-1508|826|826
289-3470|1761|1761, 1760
290-1966|117, 2107, 1281, 2108, 1283|1283, 2107, 2108, 117, 153, 181, 1053, 32, 733
291-2069|172, 45, 29, 463, 683, 1347, 1059, 73, 103, 179, 5|240, 690, 293, 461, 217, 686, 2110, 2109, 92
292-2090|1420|62, 198, 8, 1325, 794, 50, 1326, 1420, 560
293-1788|1114|15, 2111, 819, 916, 815, 20, 898
294-3459|35, 1366, 5|5, 39, 1423, 1010, 517, 24, 1606, 1628, 27, 23
295-1805|2, 79, 113|144, 79, 78, 29, 2, 1003, 254, 113, 2113, 1233
296-3874|359|423, 246, 359, 942, 1320
297-2432|1457, 3, 57, 15, 1747|746, 1190, 24, 833, 354, 1569, 505, 621, 1529, 924
298-110|1094|85, 800, 1121, 1127, 702, 1514, 1482, 1521, 1500, 1492
299-3855|2117, 304|304, 2117
300-1297|902, 217, 2118, 2119, 32|2119, 2118, 217, 800, 221, 1684, 152, 6, 2, 1124
301-1319|1277|42, 1324, 62, 65, 32, 30, 605, 606, 6, 2121
302-71|1631|1631, 659, 396, 279, 122, 17, 145, 45, 1200, 210
303-2063|659, 313, 660|660, 313, 659, 189, 84
304-3873|171, 2096|2127, 2129, 1210, 2130, 532, 65, 156, 2131, 2128, 208
305-3531|2132, 2133, 179|179, 2133, 2132
306-1061|239, 999, 582, 1000, 813|49, 47, 1365, 94, 817, 245, 239
307-3229|110|717, 5, 26
308-4353|2, 971|5, 49, 47, 254, 45, 6, 68, 105, 638, 436
309-2101|64, 1111, 142, 342, 1724|342, 142, 266, 1275, 898, 1111, 1547, 903, 776, 1455
310-878|247|467, 247, 2141, 208, 2094, 2135, 2144, 519, 2073, 2134
311-3808|93|1094, 93, 388, 389, 1130, 1684, 38, 1050, 252, 47
312-3504|206, 2146|2146, 206
313-3801|1946|2126, 42, 142, 68
314-1682|49|122, 49, 126, 17, 45, 117, 2147, 35, 12, 6
315-502|1145|14, 32, 266, 256, 85, 625, 593, 322, 5, 342
316-2512|1009, 1620|1620, 266, 335, 103, 85, 2053, 2149, 733, 2148
317-2023|2117, 304|1610, 2117, 304, 1627, 1620, 141, 228, 668, 1618
318-1915|469, 436, 2151|469, 2151, 2150, 1060, 383, 808
319-1100|906, 527|527, 906
320-806|801|854, 68, 801, 2152, 6, 418, 2153, 797, 32
321-1952|1597|207, 801, 32
322-187|1094|1094, 2076, 1240, 970, 374, 243, 52, 478
323-2058|195, 1664|45, 94, 47, 254, 453, 1615, 2156, 246, 2155, 236
324-1943|905|1300, 1553, 189, 618, 673
325-65|2513|704, 2157, 1662, 49, 45, 2
326-810|826|826
327-2520|93|93, 45, 254, 26, 64, 621, 555, 2158
328-4159|102, 2160, 2161, 2164|2161, 2166, 2160, 2163, 2164, 2171, 181, 2162, 295, 2169
329-2868|2172|2181, 2172, 2182, 2179, 2175, 2174, 2173, 2176, 496, 824
330-1673|645, 978, 14|1453, 14, 978, 645, 2197, 1181, 1015, 627, 2196, 2195
331-428|50, 126, 511, 246|35, 49, 408, 63, 313, 948, 391
332-388|32, 717|14, 31, 6, 85, 565, 105
333-68|125, 122, 22|22, 286, 296, 149, 64, 21, 20
334-2481|402, 38|2155, 253, 228, 838, 1130
335-3579|79|79, 52, 2198, 68
336-3547|1610, 1029|1029, 1610
337-2361|1752, 768, 1755, 1751, 2200, 1347|2200, 1347, 1751, 1755, 768, 1752, 2199, 246
338-3578|1610, 2201|2201, 1610
339-26|1161|1161, 645, 1157, 46, 1137, 35, 512, 1139, 1138, 371
340-2829|2311|2202, 1610, 228
341-119|50, 128, 713, 47|47, 978, 370, 156, 595, 424, 256, 85, 488, 49
342-420|2206, 48, 65, 84|42, 84, 31, 2204, 163, 92, 397, 171, 392, 105
343-1023|2211|2210, 2211, 1199
344-1832|228, 2212|1610, 2212, 228
345-3663|2213, 335, 301, 158, 1129, 654|2213, 2, 26, 29, 144, 63, 2215, 6, 221, 2243
346-3612|2213, 574, 2068|2213, 63, 2249, 2250, 227, 1129, 1882, 2307, 2308, 976
347-3588|2213, 2238, 501|2213, 488, 1812, 85, 395, 2352, 2345, 48, 2279, 2278
348-3645|29, 144|2213, 1199, 144, 339, 337, 29, 2376, 268, 1192, 2358
349-3708|2362, 2213, 2363, 2364, 2365, 2366, 2353|2213, 177, 2373, 2336, 2339, 2338, 2450, 898, 2337, 1882
350-3765|67, 2213, 1359, 1141, 23|2213, 17, 29, 354, 128, 2468, 256, 364, 903, 548
351-3692|2213, 1229, 2235|2213, 364, 2423, 48, 2235, 1032, 404, 72, 214, 63
352-911|505, 902, 903, 266|13, 1144, 5, 6, 14, 240, 1804, 1723, 1472, 707
353-3628|1915, 2213, 512, 2466, 2126|2213, 1915, 144, 1689, 113, 1691, 1129, 2466, 29, 531
